ligand,energy,binding score
RRGUKTPIGVIEKM-UHFFFAOYSA-N,-9.5,26327.45
XLMALTXPSGQGBX-GCJKJVERSA-N,-6.2,19546.84
LEQAKWQJCITZNK-AXHKHJLKSA-N,-8.5,22685.09
NHTGHBARYWONDQ-JTQLQIEISA-N,-6.6,24525.21
XDWLRMBWIWKFNC-HNQUOIGGSA-N,-7.2,23193.89
FRQGJOFRWIILCX-UHFFFAOYSA-N,-7.1,14212.17
YVQVOQKFMFRVGR-LLUUXILJSA-N,-7.6,27753.14
XRYLGRGAWQSVQW-KRWDZBQOSA-N,-8.0,32481.79
GBFLZEXEOZUWRN-VKHMYHEASA-N,-5.0,30609.6
ZPFXAOWNKLFJDN-UHFFFAOYSA-N,-7.6,21942.12
UWEYRJFJVCLAGH-XIXRPRMCSA-N,-10.7,17840.55
WOIGZSBYKGQJGL-UHFFFAOYSA-N,-7.0,23317.98
VLPIATFUUWWMKC-JTQLQIEISA-N,-6.1,7370.6
CFZXDJWFRVEWSR-BUHFOSPRSA-N,-8.8,14591.36
VBZDETYCYXPOAK-HVIDBACLSA-N,-6.3,24673.72
JAJLKEVKNDUJBG-UHFFFAOYSA-N,-8.0,13384.78
DB15096,-8.7,10999.47
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,-6.4,32355.45
XXYTXQGCRQLRHA-UHFFFAOYSA-N,-8.1,25044.73
NFHVTCJKAHYEQN-WMLDXEAASA-N,-8.2,30710.15
CTQMJYWDVABFRZ-UHFFFAOYSA-N,-6.6,10692.99
FTOAOBMCPZCFFF-UHFFFAOYSA-N,-6.1,26790.96
SETMGIIITGNLAS-UHFFFAOYSA-N,-7.3,29739.17
MRBDMNSDAVCSSF-UHFFFAOYSA-N,-7.8,15431.15
XILVEPYQJIOVNB-UHFFFAOYSA-N,-7.2,24380.85
AUZONCFQVSMFAP-UHFFFAOYSA-N,-4.8,23289.24
LMOINURANNBYCM-LLVKDONJSA-N,-6.6,24976.04
JEYCTXHKTXCGPB-UHFFFAOYSA-N,-8.2,20513.79
KVHHQGIIZCJATJ-BXUZGUMPSA-N,-6.6,20659.03
METKIMKYRPQLGS-GFCCVEGCSA-N,-6.9,22167.66
KYGZCKSPAKDVKC-UHFFFAOYSA-N,-7.3,25706.87
USSIQXCVUWKGNF-KRWDZBQOSA-N,-6.4,19676.52
DKVNAGXPRSYHLB-UHFFFAOYSA-N,-7.2,24902.63
LSLYOANBFKQKPT-PIGZYNQJSA-N,-8.0,23661.82
YSAUAVHXTIETRK-AATRIKPKSA-N,-6.1,14921.54
HTIQEAQVCYTUBX-KRWDZBQOSA-N,-6.7,20361.62
ALWKGYPQUAPLQC-UHFFFAOYSA-N,-6.2,31503.08
FMRHJJZUHUTGKE-LBPRGKRZSA-N,-6.7,19809.87
AEOCXXJPGCBFJA-UHFFFAOYSA-N,-5.7,29723.7
QNEXFJFTGQBXBJ-MRVPVSSYSA-N,-6.1,22816.36
AHZBEVXBKNYXPU-UHFFFAOYSA-N,-7.3,33650.85
ITMSAWKLJVGBIT-VKHMYHEASA-N,-5.2,17345.06
XZEUAXYWNKYKPL-WDYNHAJCSA-N,-8.8,15686.92
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.4,7609.91
PDWUPXJEEYOOTR-IUAIQHPESA-N,-6.1,21630.33
BUJAGSGYPOAWEI-VIFPVBQESA-N,-6.3,17532.38
ZVSGUZQJNXHNIL-UHFFFAOYSA-N,-7.1,24311.67
URCIJDUOBBSMII-HZPDHXFCSA-N,-7.6,27497.88
QNZCBYKSOIHPEH-UHFFFAOYSA-N,-9.3,13753.47
KSGXQBZTULBEEQ-UHFFFAOYSA-N,-9.3,15877.26
VTUSIVBDOCDNHS-OAHLLOKOSA-N,-6.4,22878.25
WQVAYGCXSJMPRT-UHFFFAOYSA-N,-6.4,27506.24
XSBSKEQEUFOSDD-UHFFFAOYSA-N,-6.2,18255.47
YTRMTPPVNRALON-UHFFFAOYSA-N,-8.0,21631.68
PYNXFZCZUAOOQC-UTKZUKDTSA-N,-8.3,30041.67
MPBVHIBUJCELCL-UHFFFAOYSA-N,-6.4,17916.49
GUBGYTABKSRVRQ-QUYVBRFLSA-N,-7.8,27219.63
SNIOPGDIGTZGOP-UHFFFAOYSA-N,-5.5,31765.15
HIGRLDNHDGYWQJ-UHFFFAOYSA-P,-7.3,23856.62
GMZVRMREEHBGGF-UHFFFAOYSA-N,-5.2,20275.72
YMDXZJFXQJVXBF-STHAYSLISA-N,-4.6,29362.71
JTEGQNOMFQHVDC-NKWVEPMBSA-N,-6.3,24360.84
MXHODDGKGSGCDI-UHFFFAOYSA-N,-7.4,21522.25
PAQZZCOZHPGCFW-UUELBBOTSA-N,-7.8,20682.72
XVAMCHGMPYWHNL-MKPDMIMOSA-N,-8.8,24228.33
GDYUVHBMFVMBAF-LIRRHRJNSA-N,-8.3,21477.94
OCDYNPAUUKDNOR-UHFFFAOYSA-N,-8.8,26313.62
QAJQUUOBVOKLOD-UHFFFAOYSA-N,-8.1,28006.22
ZLFQARCCMWUSQE-WMPKNSHKSA-N,-9.2,22595.51
NREAGDHHMSOWKZ-DXJNJSHLSA-N,-11.0,19417.23
GSNOZLZNQMLSKJ-UHFFFAOYSA-N,-6.0,22083.68
YWPHCCPCQOJSGZ-NSHDSACASA-N,-6.7,14378.3
KWTSXDURSIMDCE-MRVPVSSYSA-N,-5.7,20319.28
FOCVUCIESVLUNU-UHFFFAOYSA-N,-4.2,25381.85
RZVAJINKPMORJF-UHFFFAOYSA-N,-6.1,23961.12
QSLJIVKCVHQPLV-PEMPUTJUSA-N,-8.4,14738.06
HPJKCIUCZWXJDR-UHFFFAOYSA-N,-8.8,18466.01
WFJIVOKAWHGMBH-UHFFFAOYSA-N,-6.4,24337.21
CMWTZPSULFXXJA-VIFPVBQESA-N,-7.4,15739.22
ZCVAIGPGEINFCX-MRVPVSSYSA-N,-6.8,21765.32
UFLGIAIHIAPJJC-UHFFFAOYSA-N,-6.7,10857.87
BXMFKNRZTLNAFY-UHFFFAOYSA-N,-6.5,27637.51
HXHWSAZORRCQMX-UHFFFAOYSA-N,-6.7,25546.12
DBOUGBAQLIXZLV-UHFFFAOYSA-N,-7.3,22946.85
YAMVZYRZAMBCED-UHFFFAOYSA-N,-6.4,18539.64
IUCJMVBFZDHPDX-UHFFFAOYSA-N,-5.4,22663.72
WZHCOOQXZCIUNC-AEGPPILISA-N,-8.3,30288.12
FZNCGRZWXLXZSZ-CIQUZCHMSA-N,-6.4,17184.65
NPUKDXXFDDZOKR-LLVKDONJSA-N,-6.2,18017.33
GKWPCEFFIHSJOE-UHFFFAOYSA-N,-7.7,21046.96
ZEUITGRIYCTCEM-KRWDZBQOSA-N,-7.2,11697.19
VZJFGSRCJCXDSG-UHFFFAOYSA-N,-4.6,19929.01
SRZGFCNCQUMTCP-MRVPVSSYSA-N,-5.5,25766.57
WIKYUJGCLQQFNW-UHFFFAOYSA-N,-8.2,24492.93
JFNWFXVFBDDWCX-UHFFFAOYSA-N,-7.6,11620.61
STHAHFPLLHRRRO-UHFFFAOYSA-N,-7.2,32034.24
COVZYZSDYWQREU-UHFFFAOYSA-N,-5.4,16382.96
QNIVIMYXGGFTAK-QMMMGPOBSA-N,-4.8,16885.38
