ligand,energy,binding score
NFHVTCJKAHYEQN-WMLDXEAASA-N,-8.2,7635.91
XXYTXQGCRQLRHA-UHFFFAOYSA-N,-8.4,19171.28
DB15096,-7.0,6566.33
XRYLGRGAWQSVQW-KRWDZBQOSA-N,-6.6,2256.47
VLPIATFUUWWMKC-JTQLQIEISA-N,-6.6,8176.22
VBZDETYCYXPOAK-HVIDBACLSA-N,-7.1,6593.87
NHTGHBARYWONDQ-JTQLQIEISA-N,-7.1,11792.56
XLMALTXPSGQGBX-GCJKJVERSA-N,-5.7,14706.96
FTOAOBMCPZCFFF-UHFFFAOYSA-N,-7.4,16253.29
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,-7.7,20781.92
GBFLZEXEOZUWRN-VKHMYHEASA-N,-6.1,17631.9
LEQAKWQJCITZNK-AXHKHJLKSA-N,-7.2,17289.52
CFZXDJWFRVEWSR-BUHFOSPRSA-N,-8.0,10654.58
SETMGIIITGNLAS-UHFFFAOYSA-N,-7.9,12428.02
XILVEPYQJIOVNB-UHFFFAOYSA-N,-8.1,3478.75
YVQVOQKFMFRVGR-LLUUXILJSA-N,-8.1,8631.67
FRQGJOFRWIILCX-UHFFFAOYSA-N,-6.8,11529.38
UWEYRJFJVCLAGH-XIXRPRMCSA-N,-8.6,15376.12
WOIGZSBYKGQJGL-UHFFFAOYSA-N,-7.8,15960.49
CTQMJYWDVABFRZ-UHFFFAOYSA-N,-7.2,15910.95
MRBDMNSDAVCSSF-UHFFFAOYSA-N,-7.7,12680.11
JAJLKEVKNDUJBG-UHFFFAOYSA-N,-9.5,16546.44
ZPFXAOWNKLFJDN-UHFFFAOYSA-N,-7.6,15905.08
RRGUKTPIGVIEKM-UHFFFAOYSA-N,-9.1,16005.09
XDWLRMBWIWKFNC-HNQUOIGGSA-N,-7.2,15110.39
KSGXQBZTULBEEQ-UHFFFAOYSA-N,-8.8,13374.11
QNZCBYKSOIHPEH-UHFFFAOYSA-N,-8.6,9539.93
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.5,12650.09
