ligand,energy,binding score
CTQMJYWDVABFRZ-UHFFFAOYSA-N,-6.6,35639.84
FRQGJOFRWIILCX-UHFFFAOYSA-N,-7.0,11447.97
VLPIATFUUWWMKC-JTQLQIEISA-N,-6.0,28006.61
UWEYRJFJVCLAGH-XIXRPRMCSA-N,-10.6,27410.6
MRBDMNSDAVCSSF-UHFFFAOYSA-N,-7.2,16246.97
LEQAKWQJCITZNK-AXHKHJLKSA-N,-8.7,15873.6
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,-6.3,35523.73
XILVEPYQJIOVNB-UHFFFAOYSA-N,-7.8,40581.15
NFHVTCJKAHYEQN-WMLDXEAASA-N,-8.1,41762.54
VBZDETYCYXPOAK-HVIDBACLSA-N,-6.5,45303.65
WOIGZSBYKGQJGL-UHFFFAOYSA-N,-7.0,21866.63
GBFLZEXEOZUWRN-VKHMYHEASA-N,-4.7,37406.75
XXYTXQGCRQLRHA-UHFFFAOYSA-N,-8.2,28402.76
SETMGIIITGNLAS-UHFFFAOYSA-N,-7.7,35667.58
ZPFXAOWNKLFJDN-UHFFFAOYSA-N,-7.6,44816.35
NHTGHBARYWONDQ-JTQLQIEISA-N,-6.3,44679.64
YVQVOQKFMFRVGR-LLUUXILJSA-N,-8.0,32046.64
XLMALTXPSGQGBX-GCJKJVERSA-N,-6.1,35733.7
CFZXDJWFRVEWSR-BUHFOSPRSA-N,-9.0,11775.72
XRYLGRGAWQSVQW-KRWDZBQOSA-N,-7.7,11660.18
JAJLKEVKNDUJBG-UHFFFAOYSA-N,-8.2,33731.95
DB15096,-8.4,9486.08
XDWLRMBWIWKFNC-HNQUOIGGSA-N,-7.2,19299.12
RRGUKTPIGVIEKM-UHFFFAOYSA-N,-9.6,26314.4
FTOAOBMCPZCFFF-UHFFFAOYSA-N,-6.3,28492.33
USSIQXCVUWKGNF-KRWDZBQOSA-N,-6.0,18906.22
QNEXFJFTGQBXBJ-MRVPVSSYSA-N,-6.1,28801.68
ZVSGUZQJNXHNIL-UHFFFAOYSA-N,-7.1,31609.16
XZEUAXYWNKYKPL-WDYNHAJCSA-N,-8.7,16491.11
BUJAGSGYPOAWEI-VIFPVBQESA-N,-6.6,17615.35
ALWKGYPQUAPLQC-UHFFFAOYSA-N,-6.4,36791.77
LSLYOANBFKQKPT-PIGZYNQJSA-N,-8.3,27679.87
KVHHQGIIZCJATJ-BXUZGUMPSA-N,-6.7,39143.46
YSAUAVHXTIETRK-AATRIKPKSA-N,-6.0,14670.79
FMRHJJZUHUTGKE-LBPRGKRZSA-N,-6.7,22025.32
AEOCXXJPGCBFJA-UHFFFAOYSA-N,-5.6,38811.88
JEYCTXHKTXCGPB-UHFFFAOYSA-N,-8.0,26323.22
AHZBEVXBKNYXPU-UHFFFAOYSA-N,-7.2,36989.96
LMOINURANNBYCM-LLVKDONJSA-N,-6.3,45390.91
AUZONCFQVSMFAP-UHFFFAOYSA-N,-4.9,23132.9
ITMSAWKLJVGBIT-VKHMYHEASA-N,-5.3,30597.48
KYGZCKSPAKDVKC-UHFFFAOYSA-N,-7.1,25615.8
HTIQEAQVCYTUBX-KRWDZBQOSA-N,-6.2,18712.01
DKVNAGXPRSYHLB-UHFFFAOYSA-N,-7.5,42144.21
PDWUPXJEEYOOTR-IUAIQHPESA-N,-6.2,46574.22
URCIJDUOBBSMII-HZPDHXFCSA-N,-7.3,34271.07
KSGXQBZTULBEEQ-UHFFFAOYSA-N,-9.4,16542.06
METKIMKYRPQLGS-GFCCVEGCSA-N,-6.5,28442.02
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.1,26463.16
QNZCBYKSOIHPEH-UHFFFAOYSA-N,-9.3,12633.41
GUBGYTABKSRVRQ-QUYVBRFLSA-N,-7.4,19258.08
PAQZZCOZHPGCFW-UUELBBOTSA-N,-7.5,22449.86
YMDXZJFXQJVXBF-STHAYSLISA-N,-4.5,45631.51
GSNOZLZNQMLSKJ-UHFFFAOYSA-N,-5.7,34060.71
YTRMTPPVNRALON-UHFFFAOYSA-N,-8.1,25583.03
YWPHCCPCQOJSGZ-NSHDSACASA-N,-6.5,17206.14
NREAGDHHMSOWKZ-DXJNJSHLSA-N,-10.1,15776.23
MPBVHIBUJCELCL-UHFFFAOYSA-N,-6.2,19076.0
WQVAYGCXSJMPRT-UHFFFAOYSA-N,-6.5,34122.21
OCDYNPAUUKDNOR-UHFFFAOYSA-N,-9.2,42160.78
VTUSIVBDOCDNHS-OAHLLOKOSA-N,-6.2,38777.47
PYNXFZCZUAOOQC-UTKZUKDTSA-N,-8.4,33118.0
MXHODDGKGSGCDI-UHFFFAOYSA-N,-6.9,17540.88
QAJQUUOBVOKLOD-UHFFFAOYSA-N,-8.2,29452.79
ZLFQARCCMWUSQE-WMPKNSHKSA-N,-9.7,20545.02
XVAMCHGMPYWHNL-MKPDMIMOSA-N,-9.0,40118.41
FOCVUCIESVLUNU-UHFFFAOYSA-N,-4.2,27967.22
KWTSXDURSIMDCE-MRVPVSSYSA-N,-5.4,40303.35
JTEGQNOMFQHVDC-NKWVEPMBSA-N,-6.3,25105.11
XSBSKEQEUFOSDD-UHFFFAOYSA-N,-5.8,17596.62
GMZVRMREEHBGGF-UHFFFAOYSA-N,-5.3,32665.11
SNIOPGDIGTZGOP-UHFFFAOYSA-N,-5.3,38431.51
GDYUVHBMFVMBAF-LIRRHRJNSA-N,-8.1,42541.26
HIGRLDNHDGYWQJ-UHFFFAOYSA-P,-7.4,21943.64
SRZGFCNCQUMTCP-MRVPVSSYSA-N,-5.0,44641.53
NPUKDXXFDDZOKR-LLVKDONJSA-N,-7.0,26112.84
CMWTZPSULFXXJA-VIFPVBQESA-N,-7.3,16114.57
ZCVAIGPGEINFCX-MRVPVSSYSA-N,-7.0,25366.14
WIKYUJGCLQQFNW-UHFFFAOYSA-N,-8.0,43667.66
OGAKLTJNUQRZJU-UHFFFAOYSA-N,-8.0,30873.2
HXHWSAZORRCQMX-UHFFFAOYSA-N,-6.6,23556.7
RZVAJINKPMORJF-UHFFFAOYSA-N,-6.3,42788.87
STHAHFPLLHRRRO-UHFFFAOYSA-N,-7.3,39600.64
YAMVZYRZAMBCED-UHFFFAOYSA-N,-6.6,37468.78
FZNCGRZWXLXZSZ-CIQUZCHMSA-N,-6.4,19453.93
QSLJIVKCVHQPLV-PEMPUTJUSA-N,-8.5,15761.57
