ligand,energy,binding score
NHTGHBARYWONDQ-JTQLQIEISA-N,-6.6,42021.08
YVQVOQKFMFRVGR-LLUUXILJSA-N,-8.0,35005.83
DB15096,-8.7,18637.1
GBFLZEXEOZUWRN-VKHMYHEASA-N,-4.8,37622.88
XDWLRMBWIWKFNC-HNQUOIGGSA-N,-7.2,23123.73
NFHVTCJKAHYEQN-WMLDXEAASA-N,-8.2,43398.77
CFZXDJWFRVEWSR-BUHFOSPRSA-N,-8.8,21294.97
FRQGJOFRWIILCX-UHFFFAOYSA-N,-7.1,19393.37
ZPFXAOWNKLFJDN-UHFFFAOYSA-N,-7.5,39444.94
JAJLKEVKNDUJBG-UHFFFAOYSA-N,-8.0,30212.9
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,-6.4,36413.02
XXYTXQGCRQLRHA-UHFFFAOYSA-N,-8.1,38016.35
SETMGIIITGNLAS-UHFFFAOYSA-N,-7.3,36687.58
XLMALTXPSGQGBX-GCJKJVERSA-N,-6.3,40940.33
UWEYRJFJVCLAGH-XIXRPRMCSA-N,-10.7,30564.56
CTQMJYWDVABFRZ-UHFFFAOYSA-N,-6.6,30475.73
XILVEPYQJIOVNB-UHFFFAOYSA-N,-7.8,38348.41
VLPIATFUUWWMKC-JTQLQIEISA-N,-6.1,30966.14
WOIGZSBYKGQJGL-UHFFFAOYSA-N,-6.8,31128.4
RRGUKTPIGVIEKM-UHFFFAOYSA-N,-9.5,27266.04
FTOAOBMCPZCFFF-UHFFFAOYSA-N,-6.1,32816.41
LEQAKWQJCITZNK-AXHKHJLKSA-N,-8.2,19715.31
MRBDMNSDAVCSSF-UHFFFAOYSA-N,-7.8,17541.21
XRYLGRGAWQSVQW-KRWDZBQOSA-N,-7.9,20020.58
VBZDETYCYXPOAK-HVIDBACLSA-N,-6.4,41684.35
FMRHJJZUHUTGKE-LBPRGKRZSA-N,-6.7,21625.64
USSIQXCVUWKGNF-KRWDZBQOSA-N,-6.3,28409.19
ITMSAWKLJVGBIT-VKHMYHEASA-N,-5.2,36950.38
ZVSGUZQJNXHNIL-UHFFFAOYSA-N,-7.1,36854.19
DKVNAGXPRSYHLB-UHFFFAOYSA-N,-7.1,38030.64
KVHHQGIIZCJATJ-BXUZGUMPSA-N,-6.5,41574.76
ALWKGYPQUAPLQC-UHFFFAOYSA-N,-6.2,37228.67
BUJAGSGYPOAWEI-VIFPVBQESA-N,-6.3,25124.57
XZEUAXYWNKYKPL-WDYNHAJCSA-N,-8.8,17476.23
HTIQEAQVCYTUBX-KRWDZBQOSA-N,-6.4,23118.83
AHZBEVXBKNYXPU-UHFFFAOYSA-N,-7.0,39175.56
AEOCXXJPGCBFJA-UHFFFAOYSA-N,-5.7,43490.01
