ligand,energy,binding score
CFZXDJWFRVEWSR-BUHFOSPRSA-N,-9.1,10350.46
LEQAKWQJCITZNK-AXHKHJLKSA-N,-8.6,20377.18
NHTGHBARYWONDQ-JTQLQIEISA-N,-6.3,12046.4
MRBDMNSDAVCSSF-UHFFFAOYSA-N,-7.2,16667.99
ZPFXAOWNKLFJDN-UHFFFAOYSA-N,-7.6,14265.07
VLPIATFUUWWMKC-JTQLQIEISA-N,-6.0,13489.69
FRQGJOFRWIILCX-UHFFFAOYSA-N,-7.1,11386.77
CTQMJYWDVABFRZ-UHFFFAOYSA-N,-6.6,16187.16
SETMGIIITGNLAS-UHFFFAOYSA-N,-7.7,14089.51
GBFLZEXEOZUWRN-VKHMYHEASA-N,-4.8,17752.98
WOIGZSBYKGQJGL-UHFFFAOYSA-N,-7.0,17199.77
UWEYRJFJVCLAGH-XIXRPRMCSA-N,-10.6,18773.96
NFHVTCJKAHYEQN-WMLDXEAASA-N,-8.1,9095.39
JAJLKEVKNDUJBG-UHFFFAOYSA-N,-7.8,15933.17
DB15096,-8.4,6378.95
XRYLGRGAWQSVQW-KRWDZBQOSA-N,-7.7,3793.98
YVQVOQKFMFRVGR-LLUUXILJSA-N,-8.0,10838.56
XDWLRMBWIWKFNC-HNQUOIGGSA-N,-7.2,16872.64
VBZDETYCYXPOAK-HVIDBACLSA-N,-6.5,6530.22
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,-6.3,22841.91
FTOAOBMCPZCFFF-UHFFFAOYSA-N,-6.3,17332.95
XLMALTXPSGQGBX-GCJKJVERSA-N,-6.1,16529.57
XXYTXQGCRQLRHA-UHFFFAOYSA-N,-8.2,22093.51
RRGUKTPIGVIEKM-UHFFFAOYSA-N,-9.3,18555.0
XILVEPYQJIOVNB-UHFFFAOYSA-N,-7.7,3687.64
AEOCXXJPGCBFJA-UHFFFAOYSA-N,-5.6,16742.43
XZEUAXYWNKYKPL-WDYNHAJCSA-N,-8.6,15764.27
ZVSGUZQJNXHNIL-UHFFFAOYSA-N,-7.1,17695.51
JEYCTXHKTXCGPB-UHFFFAOYSA-N,-8.0,18657.08
AHZBEVXBKNYXPU-UHFFFAOYSA-N,-7.2,11849.88
KYGZCKSPAKDVKC-UHFFFAOYSA-N,-6.9,20195.7
PDWUPXJEEYOOTR-IUAIQHPESA-N,-6.2,9170.88
KSGXQBZTULBEEQ-UHFFFAOYSA-N,-8.6,15926.51
URCIJDUOBBSMII-HZPDHXFCSA-N,-7.5,15398.9
AUZONCFQVSMFAP-UHFFFAOYSA-N,-4.9,20003.4
KVHHQGIIZCJATJ-BXUZGUMPSA-N,-6.4,17687.94
METKIMKYRPQLGS-GFCCVEGCSA-N,-6.5,21417.54
QNEXFJFTGQBXBJ-MRVPVSSYSA-N,-5.8,22759.74
QNZCBYKSOIHPEH-UHFFFAOYSA-N,-9.4,9740.88
USSIQXCVUWKGNF-KRWDZBQOSA-N,-5.9,13419.96
FMRHJJZUHUTGKE-LBPRGKRZSA-N,-6.8,16505.29
ALWKGYPQUAPLQC-UHFFFAOYSA-N,-6.4,21676.54
LMOINURANNBYCM-LLVKDONJSA-N,-6.3,17166.15
YSAUAVHXTIETRK-AATRIKPKSA-N,-6.0,15200.1
LSLYOANBFKQKPT-PIGZYNQJSA-N,-8.3,15261.85
BUJAGSGYPOAWEI-VIFPVBQESA-N,-6.5,7553.83
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.0,10403.03
ITMSAWKLJVGBIT-VKHMYHEASA-N,-5.3,16899.84
DKVNAGXPRSYHLB-UHFFFAOYSA-N,-7.5,4024.87
HTIQEAQVCYTUBX-KRWDZBQOSA-N,-6.5,17005.1
GDYUVHBMFVMBAF-LIRRHRJNSA-N,-8.2,15826.99
XVAMCHGMPYWHNL-MKPDMIMOSA-N,-9.1,3914.73
NREAGDHHMSOWKZ-DXJNJSHLSA-N,-9.5,16711.82
HIGRLDNHDGYWQJ-UHFFFAOYSA-P,-7.3,18152.82
PYNXFZCZUAOOQC-UTKZUKDTSA-N,-8.2,20622.12
YMDXZJFXQJVXBF-STHAYSLISA-N,-4.5,14537.26
QAJQUUOBVOKLOD-UHFFFAOYSA-N,-8.0,15708.47
PAQZZCOZHPGCFW-UUELBBOTSA-N,-7.5,16465.6
JTEGQNOMFQHVDC-NKWVEPMBSA-N,-6.4,18779.26
MXHODDGKGSGCDI-UHFFFAOYSA-N,-7.1,19757.13
YTRMTPPVNRALON-UHFFFAOYSA-N,-8.1,9630.38
FOCVUCIESVLUNU-UHFFFAOYSA-N,-4.2,19062.9
GSNOZLZNQMLSKJ-UHFFFAOYSA-N,-5.8,22734.28
YWPHCCPCQOJSGZ-NSHDSACASA-N,-6.7,13767.74
GUBGYTABKSRVRQ-QUYVBRFLSA-N,-7.4,18253.63
SNIOPGDIGTZGOP-UHFFFAOYSA-N,-5.5,16217.94
XSBSKEQEUFOSDD-UHFFFAOYSA-N,-6.1,16303.21
OCDYNPAUUKDNOR-UHFFFAOYSA-N,-9.4,8317.24
ZLFQARCCMWUSQE-WMPKNSHKSA-N,-7.6,19537.41
VTUSIVBDOCDNHS-OAHLLOKOSA-N,-6.2,3765.46
KWTSXDURSIMDCE-MRVPVSSYSA-N,-5.4,15490.27
MPBVHIBUJCELCL-UHFFFAOYSA-N,-6.3,19699.18
GMZVRMREEHBGGF-UHFFFAOYSA-N,-5.3,15256.75
WQVAYGCXSJMPRT-UHFFFAOYSA-N,-6.6,16796.03
ZCVAIGPGEINFCX-MRVPVSSYSA-N,-7.0,17233.42
HPJKCIUCZWXJDR-UHFFFAOYSA-N,-8.3,13128.45
COVZYZSDYWQREU-UHFFFAOYSA-N,-5.1,15371.41
WFJIVOKAWHGMBH-UHFFFAOYSA-N,-5.9,14360.72
RZVAJINKPMORJF-UHFFFAOYSA-N,-6.3,22028.6
DBOUGBAQLIXZLV-UHFFFAOYSA-N,-6.8,4034.06
STHAHFPLLHRRRO-UHFFFAOYSA-N,-7.3,14552.22
YAMVZYRZAMBCED-UHFFFAOYSA-N,-6.6,21117.13
UFLGIAIHIAPJJC-UHFFFAOYSA-N,-6.4,14633.39
GKWPCEFFIHSJOE-UHFFFAOYSA-N,-7.5,17762.09
QSLJIVKCVHQPLV-PEMPUTJUSA-N,-8.5,15218.05
VZJFGSRCJCXDSG-UHFFFAOYSA-N,-4.5,22345.45
JFNWFXVFBDDWCX-UHFFFAOYSA-N,-7.7,8921.6
HXHWSAZORRCQMX-UHFFFAOYSA-N,-6.6,17517.16
ZEUITGRIYCTCEM-KRWDZBQOSA-N,-7.5,16904.62
BXMFKNRZTLNAFY-UHFFFAOYSA-N,-6.2,8589.24
NPUKDXXFDDZOKR-LLVKDONJSA-N,-6.9,17491.44
WIKYUJGCLQQFNW-UHFFFAOYSA-N,-8.0,6698.89
FZNCGRZWXLXZSZ-CIQUZCHMSA-N,-6.4,13386.6
SRZGFCNCQUMTCP-MRVPVSSYSA-N,-5.1,9464.88
QNIVIMYXGGFTAK-QMMMGPOBSA-N,-4.8,16697.29
CMWTZPSULFXXJA-VIFPVBQESA-N,-7.3,14637.97
IUCJMVBFZDHPDX-UHFFFAOYSA-N,-5.3,5428.53
WZHCOOQXZCIUNC-AEGPPILISA-N,-8.5,12263.32
OGAKLTJNUQRZJU-UHFFFAOYSA-N,-8.0,14695.25
RGCVKNLCSQQDEP-UHFFFAOYSA-N,-8.0,6998.73
ZCKAMNXUHHNZLN-UHFFFAOYSA-N,-6.1,19722.04
FLWFHHFTIRLFPV-KRWDZBQOSA-N,-7.1,16215.01
SSOLNOMRVKKSON-UHFFFAOYSA-N,-7.7,9670.71
SHZKQBHERIJWAO-AATRIKPKSA-N,-6.7,10861.93
YIEDSISPYKQADU-FMQUCBEESA-N,-8.4,13202.41
ALYNCZNDIQEVRV-UHFFFAOYSA-N,-5.9,19206.67
AFCGFAGUEYAMAO-UHFFFAOYSA-N,-5.2,17564.24
ABBQGOCHXSPKHJ-WUKNDPDISA-N,-7.9,8684.58
RZZPDXZPRHQOCG-OJAKKHQRSA-N,-7.8,21988.61
GBBSUAFBMRNDJC-MRXNPFEDSA-N,-8.1,12167.92
USSIQXCVUWKGNF-QGZVFWFLSA-N,-6.3,15532.48
CPTBDICYNRMXFX-UHFFFAOYSA-N,-6.7,13876.22
AMTPYFGPPVFBBI-UHFFFAOYSA-N,-8.7,11927.25
HXYVTAGFYLMHSO-UHFFFAOYSA-N,-5.8,16206.8
AIUHRQHVWSUTGJ-UHFFFAOYSA-N,-8.6,11850.05
SOROIESOUPGGFO-YFKPBYRVSA-N,-6.6,20322.95
KKHPNPMTPORSQE-GOSISDBHSA-N,-6.4,14598.43
QULKGELYPOJSLP-WCABBAIRSA-N,-6.7,16589.34
VGGGPCQERPFHOB-RDBSUJKOSA-N,-7.8,16731.74
YXSLJKQTIDHPOT-OIJGJAQQSA-N,-8.1,11521.32
FAKRSMQSSFJEIM-RQJHMYQMSA-N,-5.6,15869.98
SZNQDPUZKFSCNG-UHFFFAOYSA-N,-7.9,20767.46
SFLSHLFXELFNJZ-QMMMGPOBSA-N,-6.2,17806.95
QRORCRWSRPKEHR-UHFFFAOYSA-N,-7.0,13084.97
OPJOMVMFYOUDPK-UHFFFAOYSA-N,-6.0,12956.98
HPBNRIOWIXYZFK-QMMMGPOBSA-N,-6.8,19071.04
CFOYBMUYCBSDAL-UHFFFAOYSA-N,-9.5,5940.33
XUYANFPPYJSBPU-QMMMGPOBSA-N,-6.3,13582.72
LIRCDOVJWUGTMW-ZWNOBZJWSA-N,-7.2,19219.75
AGMMTXLNIQSRCG-SECBINFHSA-N,-7.6,15196.96
GNDPAVKYAUIVEB-NTEUORMPSA-N,-7.2,10072.24
ABJKWBDEJIDSJZ-UHFFFAOYSA-N,-9.1,8534.15
