ligand,energy,binding score
XILVEPYQJIOVNB-UHFFFAOYSA-N,-8.4,15866.9
XLMALTXPSGQGBX-GCJKJVERSA-N,-7.3,11903.11
MRBDMNSDAVCSSF-UHFFFAOYSA-N,-8.5,15101.06
XXYTXQGCRQLRHA-UHFFFAOYSA-N,-8.2,25655.38
YVQVOQKFMFRVGR-LLUUXILJSA-N,-7.3,19125.26
WOIGZSBYKGQJGL-UHFFFAOYSA-N,-7.5,25607.69
FRQGJOFRWIILCX-UHFFFAOYSA-N,-8.6,21957.86
SETMGIIITGNLAS-UHFFFAOYSA-N,-7.4,19837.88
FTOAOBMCPZCFFF-UHFFFAOYSA-N,-5.9,25169.17
NHTGHBARYWONDQ-JTQLQIEISA-N,-6.2,20025.82
GBFLZEXEOZUWRN-VKHMYHEASA-N,-4.4,23668.74
XDWLRMBWIWKFNC-HNQUOIGGSA-N,-7.2,18264.82
CTQMJYWDVABFRZ-UHFFFAOYSA-N,-6.1,10100.77
RRGUKTPIGVIEKM-UHFFFAOYSA-N,-9.3,20366.82
LEQAKWQJCITZNK-AXHKHJLKSA-N,-9.1,16544.04
ZPFXAOWNKLFJDN-UHFFFAOYSA-N,-7.9,14304.99
CFZXDJWFRVEWSR-BUHFOSPRSA-N,-9.8,22655.57
NFHVTCJKAHYEQN-WMLDXEAASA-N,-8.3,24902.73
DB15096,-8.2,22271.94
VBZDETYCYXPOAK-HVIDBACLSA-N,-6.5,16577.54
VLPIATFUUWWMKC-JTQLQIEISA-N,-5.6,4185.3
XRYLGRGAWQSVQW-KRWDZBQOSA-N,-8.3,9656.5
HXXFSFRBOHSIMQ-VFUOTHLCSA-N,-5.9,25428.95
UWEYRJFJVCLAGH-XIXRPRMCSA-N,-10.2,17783.94
JAJLKEVKNDUJBG-UHFFFAOYSA-N,-8.2,11374.33
AEOCXXJPGCBFJA-UHFFFAOYSA-N,-5.6,27735.45
URCIJDUOBBSMII-HZPDHXFCSA-N,-7.6,27106.2
LMOINURANNBYCM-LLVKDONJSA-N,-6.3,19646.77
DKVNAGXPRSYHLB-UHFFFAOYSA-N,-7.3,14039.23
KSGXQBZTULBEEQ-UHFFFAOYSA-N,-10.7,16778.87
AHZBEVXBKNYXPU-UHFFFAOYSA-N,-7.9,24474.21
LSLYOANBFKQKPT-PIGZYNQJSA-N,-8.1,23283.51
KYGZCKSPAKDVKC-UHFFFAOYSA-N,-7.3,18575.3
BUJAGSGYPOAWEI-VIFPVBQESA-N,-6.0,24869.56
YSAUAVHXTIETRK-AATRIKPKSA-N,-6.1,15206.56
USSIQXCVUWKGNF-KRWDZBQOSA-N,-8.0,23835.28
AUZONCFQVSMFAP-UHFFFAOYSA-N,-4.8,24124.72
HTIQEAQVCYTUBX-KRWDZBQOSA-N,-6.7,25043.18
QNEXFJFTGQBXBJ-MRVPVSSYSA-N,-6.2,19685.09
METKIMKYRPQLGS-GFCCVEGCSA-N,-6.8,17386.22
XZEUAXYWNKYKPL-WDYNHAJCSA-N,-9.4,16839.12
ZVSGUZQJNXHNIL-UHFFFAOYSA-N,-6.9,27310.59
KVHHQGIIZCJATJ-BXUZGUMPSA-N,-6.8,13366.28
QNZCBYKSOIHPEH-UHFFFAOYSA-N,-10.2,23066.22
JEYCTXHKTXCGPB-UHFFFAOYSA-N,-8.4,18261.6
ALWKGYPQUAPLQC-UHFFFAOYSA-N,-6.3,26532.17
PDWUPXJEEYOOTR-IUAIQHPESA-N,-6.8,12896.49
FMRHJJZUHUTGKE-LBPRGKRZSA-N,-6.8,18643.56
ITMSAWKLJVGBIT-VKHMYHEASA-N,-5.3,22311.61
LHGVFZTZFXWLCP-UHFFFAOYSA-N,-5.3,5248.22
XVAMCHGMPYWHNL-MKPDMIMOSA-N,-9.6,13775.2
GUBGYTABKSRVRQ-QUYVBRFLSA-N,-6.5,20447.48
GMZVRMREEHBGGF-UHFFFAOYSA-N,-5.3,18203.91
HIGRLDNHDGYWQJ-UHFFFAOYSA-P,-8.0,21128.6
MPBVHIBUJCELCL-UHFFFAOYSA-N,-5.3,15177.35
JTEGQNOMFQHVDC-NKWVEPMBSA-N,-6.3,24945.18
