ligand,binding score,energy
NETZHAKZCGBWSS-CEDHKZHLSA-N,312994.71,-6.9
LEVWYRKDKASIDU-IMJSIDKUSA-N,1899043.6,-4.7
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1329866.89,-4.8
LGAJOMLFGCSBFF-OLXDQKQCSA-N,331665.42,-7.3
KWGRBVOPPLSCSI-WPRPVWTQSA-N,300270.57,-5.2
HJPHIJVSRJVAGC-SSDOTTSWSA-N,843380.75,-3.6
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1146422.68,-4.2
WWZKQHOCKIZLMA-UHFFFAOYSA-N,234486.24,-4.7
IMYZQPCYWPFTAG-YWVKMMECSA-N,605715.58,-4.4
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,395055.01,-6.8
AJOQSQHYDOFIOX-SECBINFHSA-N,182850.95,-6.2
BUGYDGFZZOZRHP-CDECOKDKSA-N,716525.79,-5.5
GZUITABIAKMVPG-UHFFFAOYSA-N,421186.15,-7.3
VWVSBHGCDBMOOT-IIEHVVJPSA-N,348082.84,-7.2
FEWJPZIEWOKRBE-JCYAYHJZSA-N,270833.57,-4.8
FBPFZTCFMRRESA-JGWLITMVSA-N,289424.79,-5.0
LCAAMXMULMCKLJ-UHFFFAOYSA-N,700864.83,-6.6
JFPVXVDWJQMJEE-IZRZKJBUSA-N,901133.57,-6.5
BMOVQUBVGICXQN-MKPDMIMOSA-N,843181.17,-7.0
SLYPOVJCSQHITR-UHFFFAOYSA-N,636302.58,-5.0
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1261888.54,-4.9
WOFMFGQZHJDGCX-ZULDAHANSA-N,498863.92,-6.4
PVHUJELLJLJGLN-INIZCTEOSA-N,1200088.55,-5.4
OIRCOABEOLEUMC-GEJPAHFPSA-N,669522.52,-1.3
DKGZKTPJOSAWFA-UHFFFAOYSA-N,314811.06,-7.4
WDICTQVBXKADBP-UHFFFAOYSA-N,417748.84,-5.2
PFTAWBLQPZVEMU-DZGCQCFKSA-N,714520.74,-7.3
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1289234.47,-4.2
WTFXJFJYEJZMFO-UHFFFAOYSA-N,1072224.93,-6.1
PAZJSJFMUHDSTF-AWEZNQCLSA-N,1052219.83,-5.3
YFDSDPIBEUFTMI-UHFFFAOYSA-N,130933.28,-3.0
NJCJBUHJQLFDSW-UHFFFAOYSA-N,582212.44,-7.3
QTQPVLDZQVPLGV-AWEZNQCLSA-N,446468.18,-6.4
LVRLSYPNFFBYCZ-VGWMRTNUSA-N,800830.48,-6.6
PYVUMAGVCSQCBD-RFAUZJTJSA-N,682019.79,-6.6
TZADDXVKYWMEHX-YFKPBYRVSA-N,1318807.69,-4.9
UDMBCSSLTHHNCD-KQYNXXCUSA-N,318801.19,-6.5
YMFIJXDFAPHJIN-SECBINFHSA-N,680537.16,-5.1
XCPGHVQEEXUHNC-UHFFFAOYSA-N,835274.0,-7.0
WYRWAVVTDKZRIJ-MRXNPFEDSA-N,413830.97,-6.6
HNDVDQJCIGZPNO-YFKPBYRVSA-N,987584.58,-4.6
CHBRHODLKOZEPZ-UHFFFAOYSA-N,1162990.72,-6.4
XXVROGAVTTXONC-NSHDSACASA-N,194775.38,-5.2
AKUJBENLRBOFTD-QZIXMDIESA-N,705215.53,-7.7
NUKCGLDCWQXYOQ-UHFFFAOYSA-N,312254.01,-5.7
KRMDCWKBEZIMAB-UHFFFAOYSA-N,491325.73,-6.8
WYMSBXTXOHUIGT-UHFFFAOYSA-N,1133018.18,-5.4
HTJXMOGUGMSZOG-UHFFFAOYSA-N,685825.74,-6.3
YGCODSQDUUUKIV-UHFFFAOYSA-N,362058.68,-5.1
YEHCICAEULNIGD-MZMPZRCHSA-N,523488.14,-6.0
ATXHVCQZZJYMCF-XUDSTZEESA-N,356473.72,-8.2
OGGXGZAMXPVRFZ-UHFFFAOYSA-N,214003.62,-0.9
UMSGKTJDUHERQW-UHFFFAOYSA-N,1051489.6,-6.6
KAJZGRFYZKWYDX-UHFFFAOYSA-N,794121.46,-5.9
AIZFEOPQVZBNGH-UHFFFAOYSA-N,416918.74,-6.5
CDAISMWEOUEBRE-GPIVLXJGSA-N,351611.0,-5.3
FFINMCNLQNTKLU-UHFFFAOYSA-N,1322842.02,-6.5
LOUPRKONTZGTKE-WZBLMQSHSA-N,662676.76,-6.5
JZRWCGZRTZMZEH-UHFFFAOYSA-N,255977.21,-5.7
IVVNZDGDKPTYHK-JTQLQIEISA-N,575774.35,-5.6
XRQDFNLINLXZLB-CKIKVBCHSA-N,1041608.3,-5.5
ZTVIKZXZYLEVOL-CBBWQLFWSA-N,1039765.19,-6.5
MKKYBZZTJQGVCD-XTCKQBCOSA-N,748837.18,-6.3
ZZQMUJGZCZTLQD-UHFFFAOYSA-N,1319090.17,-6.6
JBACAGZMXLDQCR-UHFFFAOYSA-N,1192641.54,-5.5
VLCYCQAOQCDTCN-ZCFIWIBFSA-N,2013415.05,-4.9
HTQBXNHDCUEHJF-XWLPCZSASA-N,393080.37,-1.8
VXOWJCTXWVWLLC-REGDIAEZSA-N,839189.72,-6.8
WQZGKKKJIJFFOK-VFUOTHLCSA-N,1255258.44,-5.4
RUOKEQAAGRXIBM-GFCCVEGCSA-N,690873.18,-5.9
RGHNJXZEOKUKBD-SQOUGZDYSA-N,253634.0,-5.3
OUDSBRTVNLOZBN-UHFFFAOYSA-N,938644.59,-6.7
RZVPBGBYGMDSBG-GGAORHGYSA-N,676567.0,-7.3
NIJJYAXOARWZEE-UHFFFAOYSA-N,1307338.63,-4.5
ZKLPARSLTMPFCP-OAQYLSRUSA-N,976609.79,-6.2
OVJJILSKYWXGBM-GFCCVEGCSA-N,430916.88,-5.5
IQADUMSPOQKAAO-UHFFFAOYSA-N,1234142.93,-4.9
WVAKABMNNSMCDK-UHFFFAOYSA-N,1126767.42,-6.0
DCPACFSINCUFEC-CYBMUJFWSA-N,602041.42,-5.9
UJEWTUDSLQGTOA-UHFFFAOYSA-N,876743.98,-6.1
QYKIQEUNHZKYBP-UHFFFAOYSA-N,2012662.27,-2.8
XIUUSFJTJXFNGH-OLQVQODUSA-N,803959.53,-5.2
YRIZYWQGELRKNT-UHFFFAOYSA-N,1311529.6,-4.5
JYGXADMDTFJGBT-VWUMJDOOSA-N,1191161.76,-7.6
NPOAOTPXWNWTSH-UHFFFAOYSA-N,201185.15,-5.0
MCYHPZGUONZRGO-VKHMYHEASA-N,247316.85,-3.4
AGPKZVBTJJNPAG-WHFBIAKZSA-N,278602.56,-4.1
FRBBPWXCRBHYJQ-FQEVSTJZSA-N,485444.53,-6.0
BAPRUDZDYCKSOQ-RITPCOANSA-N,294593.88,-4.8
BYPIURIATSUHDW-SNVBAGLBSA-N,812919.56,-6.6
GZENKSODFLBBHQ-ILSZZQPISA-N,648610.4,-7.1
YMBXTVYHTMGZDW-ZWNOBZJWSA-N,1110346.94,-6.5
PMMYEEVYMWASQN-DMTCNVIQSA-N,427276.07,-4.3
NBQNWMBBSKPBAY-LTFXXXRZSA-N,1106306.18,-5.3
CUWODFFVMXJOKD-UVLQAERKSA-N,1073248.86,-0.9
OAYRYNVEFFWSHK-UHFFFAOYSA-N,578301.83,-5.9
VQHSOMBJVWLPSR-JVCRWLNRSA-N,306677.0,-5.6
ANGKOCUUWGHLCE-IEBWSBKVSA-N,838283.47,-6.2
HJJRIJDTIPFROI-NVKITGPLSA-N,301218.48,-6.3
CMCCHHWTTBEZNM-SCSAIBSYSA-N,230345.94,-5.1
XDVCLKFLRAWGIT-ADOAZJKMSA-N,387898.33,-7.9
OXFGTKPPFSCSMA-XVKPBYJWSA-N,185929.62,-5.4
VDUWPHTZYNWKRN-UHFFFAOYSA-N,760670.15,-6.7
MSYKRHVOOPPJKU-BDAKNGLRSA-N,917918.8,-5.6
YTKUWDBFDASYHO-UHFFFAOYSA-N,1263872.97,-5.6
WQZGKKKJIJFFOK-PHYPRBDBSA-N,813494.89,-5.0
OVRNDRQMDRJTHS-FMDGEEDCSA-N,623630.67,-5.7
UVAZQQHAVMNMHE-XJKSGUPXSA-N,807361.88,-5.8
ZFSXZJXLKAJIGS-UHFFFAOYSA-N,809529.58,-6.8
JXZZEXZZKAWDSP-UHFFFAOYSA-N,663147.67,-7.3
ZPMKQFOGINQDAM-UHFFFAOYSA-N,404115.42,-7.0
SFZCNBIFKDRMGX-UHFFFAOYSA-N,1958613.53,-1.2
HEBKCHPVOIAQTA-SCDXWVJYSA-N,368083.1,-4.6
ALAXZYHFVBSJKZ-UHFFFAOYSA-N,995937.21,-7.0
FHXBMXJMKMWVRG-SLHNCBLASA-N,719335.01,-8.9
PWNMXPDKBYZCOO-NSHDSACASA-N,764318.61,-7.5
HJBWBFZLDZWPHF-UHFFFAOYSA-N,789090.1,-8.0
FVRWRGBTEHAPDI-OAHLLOKOSA-N,522371.61,-6.4
QOYHHIBFXOOADH-UHFFFAOYSA-N,576574.59,-8.2
JXLYSJRDGCGARV-CFWMRBGOSA-N,502753.37,-5.5
DYAIAHUQIPBDIP-AXAPSJFSSA-N,943147.61,-7.1
DQDAYGNAKTZFIW-CYBMUJFWSA-N,1106460.32,-7.1
MBBZMMPHUWSWHV-BDVNFPICSA-N,241118.18,-4.9
