ligand,E1,E2,E3
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-4.8,-4.9,-4.7
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-4.5,-4.0,-3.6
AJPLPOWGYORUIF-UHFFFAOYSA-N,-5.2,-5.9,-5.1
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-2.8,-2.6,-2.4
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-3.9,-3.6,-3.1
LENZDBCJOHFCAS-UHFFFAOYSA-N,-3.2,-2.7,-2.5
HRYZWHHZPQKTII-UHFFFAOYSA-N,-1.6,-1.7,-1.3
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-5.0,-5.3,-4.6
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-4.7,-5.1,-3.8
WFNAKBGANONZEQ-GOSISDBHSA-N,-5.8,-5.4,-4.5
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-7.5,-5.9,-5.0
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-5.8,-6.3,-4.7
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-4.1,-4.0,-3.5
CURLTUGMZLYLDI-UHFFFAOYSA-N,-1.4,-1.6,-1.3
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-3.8,-4.0,-3.6
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-5.0,-4.9,-4.2
WGNUNYPERJMVRM-UHFFFAOYSA-N,-4.3,-3.8,-3.4
JURKNVYFZMSNLP-UHFFFAOYSA-N,-6.4,-5.8,-5.3
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-4.2,-3.7,-3.4
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-2.5,-2.8,-2.4
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-5.9,-6.3,-5.2
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-3.8,-3.9,-3.2
CVKNDPRBJVBDSS-CQSZACIVSA-N,-5.3,-5.8,-4.6
SRBFZHDQGSBBOR-LECHCGJUSA-N,-3.8,-4.0,-3.6
