ligand,E1,E2,E3
WFNAKBGANONZEQ-GOSISDBHSA-N,-7.8,-7.6,-7.6
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-5.5,-5.6,-4.8
AJPLPOWGYORUIF-UHFFFAOYSA-N,-8.3,-8.2,-7.8
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.8,-2.6,-2.2
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-5.9,-5.7,-4.8
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-5.8,-5.8,-5.2
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-7.4,-7.4,-6.7
SRBFZHDQGSBBOR-LECHCGJUSA-N,-6.4,-6.4,-5.5
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.2,-2.0,-1.9
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-5.8,-5.8,-5.0
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-8.3,-6.4,-6.8
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-4.0,-4.0,-3.9
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-7.9,-7.9,-6.8
CVKNDPRBJVBDSS-CQSZACIVSA-N,-7.9,-8.0,-7.5
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-4.1,-4.1,-3.2
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-5.4,-5.3,-4.5
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-10.0,-9.3,-9.6
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-5.6,-5.6,-4.5
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-6.5,-6.1,-5.7
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-8.2,-8.1,-8.1
WGNUNYPERJMVRM-UHFFFAOYSA-N,-6.1,-6.1,-4.8
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-9.3,-8.6,-8.4
LENZDBCJOHFCAS-UHFFFAOYSA-N,-5.0,-5.0,-3.8
JURKNVYFZMSNLP-UHFFFAOYSA-N,-8.1,-7.8,-7.8
