ligand,E1,E2,E3
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-8.9,-7.7,-6.0
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-5.0,-4.0,-4.1
SRBFZHDQGSBBOR-LECHCGJUSA-N,-5.1,-4.0,-5.0
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-5.3,-4.1,-4.2
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-5.7,-4.1,-4.3
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.4,-2.5,-2.0
LENZDBCJOHFCAS-UHFFFAOYSA-N,-4.1,-3.3,-3.9
WGNUNYPERJMVRM-UHFFFAOYSA-N,-5.6,-4.1,-4.2
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-5.8,-6.6,-4.0
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-6.8,-5.7,-4.8
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-5.2,-4.7,-4.2
CVKNDPRBJVBDSS-CQSZACIVSA-N,-7.8,-6.9,-5.5
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-8.4,-8.6,-6.0
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.7,-3.1,-3.2
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-7.2,-6.3,-5.2
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-5.5,-4.2,-4.3
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-7.3,-6.5,-5.2
WFNAKBGANONZEQ-GOSISDBHSA-N,-7.8,-7.0,-5.7
JURKNVYFZMSNLP-UHFFFAOYSA-N,-8.9,-7.6,-6.0
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.1,-2.4,-2.1
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.5,-2.6,-3.0
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-4.9,-3.9,-3.8
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-9.3,-8.1,-6.9
AJPLPOWGYORUIF-UHFFFAOYSA-N,-7.9,-7.7,-6.1
