ligand,E1,E2,E3
LENZDBCJOHFCAS-UHFFFAOYSA-N,-3.5,-4.1,-3.6
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-5.5,-5.4,-5.7
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.1,-2.3,-1.9
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-5.1,-3.6,-3.6
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.1,-3.2,-3.1
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.5,-3.6,-3.3
AJPLPOWGYORUIF-UHFFFAOYSA-N,-6.1,-6.2,-6.2
CVKNDPRBJVBDSS-CQSZACIVSA-N,-6.0,-5.4,-5.4
SRBFZHDQGSBBOR-LECHCGJUSA-N,-4.2,-4.9,-4.6
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-6.9,-4.7,-5.2
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-4.2,-4.4,-4.4
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-4.3,-4.3,-4.1
HRYZWHHZPQKTII-UHFFFAOYSA-N,-1.7,-1.7,-2.0
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-4.3,-3.8,-4.0
WFNAKBGANONZEQ-GOSISDBHSA-N,-5.7,-4.8,-5.5
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-5.6,-5.0,-5.0
JURKNVYFZMSNLP-UHFFFAOYSA-N,-6.4,-5.2,-5.5
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-3.9,-4.1,-3.8
WGNUNYPERJMVRM-UHFFFAOYSA-N,-4.6,-4.4,-4.6
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-4.5,-4.2,-4.5
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-4.4,-3.9,-4.0
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-6.6,-6.6,-5.5
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-5.6,-5.0,-5.0
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-6.2,-5.3,-5.3
