ligand,E1,E2,E3
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-4.9,-3.8,-4.4
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-5.8,-6.0,-5.4
AJPLPOWGYORUIF-UHFFFAOYSA-N,-7.8,-6.6,-6.1
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-8.1,-6.1,-5.7
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-4.1,-4.1,-3.1
CVKNDPRBJVBDSS-CQSZACIVSA-N,-6.8,-6.7,-5.6
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-5.5,-4.4,-4.7
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.7,-2.6,-2.2
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-6.2,-6.1,-5.5
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-7.8,-6.7,-5.9
WGNUNYPERJMVRM-UHFFFAOYSA-N,-4.9,-4.3,-5.0
JURKNVYFZMSNLP-UHFFFAOYSA-N,-6.9,-5.9,-6.6
SRBFZHDQGSBBOR-LECHCGJUSA-N,-4.3,-5.0,-5.1
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.3,-3.0,-3.3
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-4.3,-4.1,-4.3
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-5.8,-5.0,-4.4
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-6.6,-5.6,-4.9
WFNAKBGANONZEQ-GOSISDBHSA-N,-6.2,-5.8,-6.6
LENZDBCJOHFCAS-UHFFFAOYSA-N,-4.4,-3.7,-3.7
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-5.1,-4.7,-4.3
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-4.9,-4.3,-4.5
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.3,-1.9,-2.0
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-6.8,-6.1,-6.3
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-5.2,-4.2,-4.4
