ligand,E1,E2,E3
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-4.9,-5.1,-5.1
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-7.5,-6.5,-6.1
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-9.0,-7.5,-5.2
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.2,-2.4,-2.2
AJPLPOWGYORUIF-UHFFFAOYSA-N,-7.7,-6.6,-5.8
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-7.1,-6.3,-5.2
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-4.8,-4.1,-4.4
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.1,-3.5,-3.5
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-6.2,-5.7,-4.6
WFNAKBGANONZEQ-GOSISDBHSA-N,-6.9,-5.8,-5.1
SRBFZHDQGSBBOR-LECHCGJUSA-N,-5.7,-4.8,-6.1
LENZDBCJOHFCAS-UHFFFAOYSA-N,-3.7,-3.7,-3.6
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-6.7,-5.8,-5.8
WGNUNYPERJMVRM-UHFFFAOYSA-N,-5.3,-5.4,-4.5
JURKNVYFZMSNLP-UHFFFAOYSA-N,-7.5,-6.8,-6.1
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-8.8,-6.8,-6.1
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.3,-2.1,-1.8
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-5.4,-5.0,-4.4
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.7,-2.8,-3.1
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-5.0,-4.7,-4.3
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-5.4,-5.4,-5.3
CVKNDPRBJVBDSS-CQSZACIVSA-N,-7.7,-6.5,-5.5
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-7.1,-6.3,-5.6
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-5.3,-5.2,-4.7
