ligand,E1,E2,E3
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.0,-2.5,-2.0
AJPLPOWGYORUIF-UHFFFAOYSA-N,-6.4,-6.6,-8.1
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-4.4,-4.6,-5.1
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.2,-3.0,-3.4
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-4.1,-3.2,-3.7
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.5,-2.1,-2.3
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-4.1,-4.7,-4.4
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-4.6,-4.4,-5.1
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-5.3,-5.5,-6.8
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-5.9,-5.5,-7.0
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-4.4,-5.7,-6.1
SRBFZHDQGSBBOR-LECHCGJUSA-N,-4.7,-4.7,-5.4
JURKNVYFZMSNLP-UHFFFAOYSA-N,-5.7,-6.4,-8.5
CVKNDPRBJVBDSS-CQSZACIVSA-N,-5.9,-6.4,-7.5
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-6.1,-5.8,-7.3
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-4.3,-4.1,-4.5
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-6.4,-7.5,-9.2
WFNAKBGANONZEQ-GOSISDBHSA-N,-5.9,-6.0,-7.8
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-4.6,-4.6,-5.1
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-6.0,-6.3,-8.8
WGNUNYPERJMVRM-UHFFFAOYSA-N,-4.4,-4.7,-5.2
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-4.6,-4.5,-5.0
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-6.1,-6.9,-8.6
LENZDBCJOHFCAS-UHFFFAOYSA-N,-4.2,-3.4,-3.9
