ligand,E1,E2,E3
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-6.2,-6.5,-7.0
HRYZWHHZPQKTII-UHFFFAOYSA-N,-2.3,-2.4,-2.3
WGNUNYPERJMVRM-UHFFFAOYSA-N,-5.2,-6.6,-5.9
LENZDBCJOHFCAS-UHFFFAOYSA-N,-3.6,-5.3,-3.7
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-5.4,-6.0,-6.0
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-4.9,-5.6,-5.5
SRBFZHDQGSBBOR-LECHCGJUSA-N,-4.5,-6.8,-4.9
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-3.2,-4.4,-3.1
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-5.5,-7.0,-6.2
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-5.4,-6.7,-6.7
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-2.6,-4.3,-3.4
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-7.3,-8.7,-8.8
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-5.3,-7.2,-7.2
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-6.6,-7.5,-7.5
CVKNDPRBJVBDSS-CQSZACIVSA-N,-5.8,-6.5,-6.5
AJPLPOWGYORUIF-UHFFFAOYSA-N,-6.2,-8.0,-7.3
WFNAKBGANONZEQ-GOSISDBHSA-N,-5.6,-6.9,-6.9
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-4.9,-6.4,-5.2
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-7.7,-7.6,-7.7
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-4.7,-5.5,-4.3
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-5.5,-6.0,-6.0
CURLTUGMZLYLDI-UHFFFAOYSA-N,-1.8,-2.7,-2.3
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-5.3,-6.6,-5.7
JURKNVYFZMSNLP-UHFFFAOYSA-N,-6.3,-7.7,-7.7
