ligand,E1,E2,E3
PVNIIMVLHYAWGP-UHFFFAOYSA-N,-4.0,-4.5,-4.8
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,-6.3,-7.3,-7.1
JURKNVYFZMSNLP-UHFFFAOYSA-N,-6.5,-6.9,-7.0
OEYIOHPDSNJKLS-UHFFFAOYSA-N,-2.8,-3.3,-3.4
IDCHQQSVJAAUQQ-UHFFFAOYSA-N,-5.3,-5.8,-6.2
UCCJWNPWWPJKGL-DEOSSOPVSA-N,-7.4,-8.0,-8.5
CVKNDPRBJVBDSS-CQSZACIVSA-N,-5.5,-6.0,-6.9
ZYVXHFWBYUDDBM-UHFFFAOYSA-N,-4.1,-4.6,-4.6
NMUSYJAQQFHJEW-KVTDHHQDSA-N,-5.0,-5.4,-6.2
WGNUNYPERJMVRM-UHFFFAOYSA-N,-4.2,-4.5,-5.0
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-4.3,-4.7,-5.0
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-5.3,-5.7,-6.3
XNEFYCZVKIDDMS-UHFFFAOYSA-N,-6.4,-6.1,-7.1
JEIPFZHSYJVQDO-UHFFFAOYSA-N,-3.2,-2.8,-3.2
CURLTUGMZLYLDI-UHFFFAOYSA-N,-2.1,-1.7,-1.8
YYQRGCZGSFRBAM-UHFFFAOYSA-N,-3.6,-4.1,-4.6
LENZDBCJOHFCAS-UHFFFAOYSA-N,-3.0,-4.0,-3.3
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,-3.6,-4.5,-4.4
WBHHMMIMDMUBKC-QJWNTBNXSA-N,-4.3,-5.4,-5.5
WFNAKBGANONZEQ-GOSISDBHSA-N,-5.4,-6.3,-6.5
SRBFZHDQGSBBOR-LECHCGJUSA-N,-4.2,-4.9,-4.8
AJPLPOWGYORUIF-UHFFFAOYSA-N,-5.8,-6.7,-7.1
GEGSSUSEWOHAFE-UHFFFAOYSA-N,-4.2,-4.4,-4.8
HRYZWHHZPQKTII-UHFFFAOYSA-N,-1.9,-2.0,-2.0
