ligand,E1,E2,E3
XVAMCHGMPYWHNL-MKPDMIMOSA-N,-8.7,-6.8,-6.0
KWTSXDURSIMDCE-MRVPVSSYSA-N,-5.5,-4.7,-4.4
JTEGQNOMFQHVDC-NKWVEPMBSA-N,-6.3,-5.5,-5.6
XSBSKEQEUFOSDD-UHFFFAOYSA-N,-6.3,-4.9,-4.2
SNIOPGDIGTZGOP-UHFFFAOYSA-N,-5.4,-5.3,-5.0
GSNOZLZNQMLSKJ-UHFFFAOYSA-N,-5.8,-5.1,-4.9
MPBVHIBUJCELCL-UHFFFAOYSA-N,-6.2,-4.9,-4.1
PAQZZCOZHPGCFW-UUELBBOTSA-N,-7.2,-6.8,-5.8
QAJQUUOBVOKLOD-UHFFFAOYSA-N,-8.1,-7.1,-6.1
FOCVUCIESVLUNU-UHFFFAOYSA-N,-4.2,-3.4,-3.8
GMZVRMREEHBGGF-UHFFFAOYSA-N,-5.3,-4.8,-4.9
NREAGDHHMSOWKZ-DXJNJSHLSA-N,-10.0,-8.0,-7.0
WQVAYGCXSJMPRT-UHFFFAOYSA-N,-6.5,-5.7,-5.4
GUBGYTABKSRVRQ-QUYVBRFLSA-N,-7.5,-5.7,-5.3
PYNXFZCZUAOOQC-UTKZUKDTSA-N,-8.2,-6.5,-6.1
YMDXZJFXQJVXBF-STHAYSLISA-N,-4.5,-4.1,-4.4
HIGRLDNHDGYWQJ-UHFFFAOYSA-P,-7.5,-6.8,-5.7
GDYUVHBMFVMBAF-LIRRHRJNSA-N,-8.2,-6.8,-5.0
VTUSIVBDOCDNHS-OAHLLOKOSA-N,-6.3,-5.1,-4.9
YTRMTPPVNRALON-UHFFFAOYSA-N,-8.1,-7.1,-6.3
MXHODDGKGSGCDI-UHFFFAOYSA-N,-7.1,-6.1,-5.0
YWPHCCPCQOJSGZ-NSHDSACASA-N,-6.5,-5.1,-5.0
OCDYNPAUUKDNOR-UHFFFAOYSA-N,-9.3,-7.3,-6.0
ZLFQARCCMWUSQE-WMPKNSHKSA-N,-9.3,-7.4,-6.7
