ligand,E1,E2,E3
SUHOQUVVVLNYQR-MRVPVSSYSA-N,-5.4,-5.2,-5.2
OWQUZNMMYNAXSL-UHFFFAOYSA-N,-7.2,-6.8,-7.4
IMOLVSPMDGCLMB-UHFFFAOYSA-N,-7.9,-8.1,-8.4
VZCYOOQTPOCHFL-OWOJBTEDSA-N,-4.4,-4.8,-4.6
QRJOQYLXZPQQMX-FWROMSNXSA-N,-8.1,-8.1,-8.5
OIRDTQYFTABQOQ-KQYNXXCUSA-N,-6.6,-6.9,-6.5
OYHQOLUKZRVURQ-HZJYTTRNSA-N,-5.8,-5.7,-5.7
JBOOHWBSLUXBQW-SDNWHVSQSA-N,-6.6,-6.6,-8.1
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,-5.7,-5.7,-5.4
ZGXJTSGNIOSYLO-UHFFFAOYSA-N,-4.3,-4.4,-4.8
TZWKUQDQKPYNLL-UHFFFAOYSA-N,-6.3,-6.3,-6.7
OVTCHWSLKGENKP-UHFFFAOYSA-N,-6.8,-6.6,-6.9
DLEGDLSLRSOURQ-UHFFFAOYSA-N,-4.1,-3.9,-4.3
NGGMYCMLYOUNGM-CSDLUJIJSA-N,-8.3,-7.5,-8.5
MDNWOSOZYLHTCG-UHFFFAOYSA-N,-6.8,-7.2,-7.2
SGTNSNPWRIOYBX-MHZLTWQESA-N,-5.9,-7.0,-7.3
YVWGMAFXEJHFRO-UHFFFAOYSA-N,-4.1,-4.2,-4.5
SXRSQZLOMIGNAQ-UHFFFAOYSA-N,-4.1,-3.7,-3.9
CAMYKONBWHRPDD-UHFFFAOYSA-N,-5.9,-6.0,-6.4
GDLBFKVLRPITMI-UHFFFAOYSA-N,-6.1,-5.7,-7.2
WGFOBBZOWHGYQH-MXHNKVEKSA-N,-6.9,-7.5,-7.4
LWRDQHOZTAOILO-UHFFFAOYSA-N,-6.5,-6.3,-6.6
DCXYFEDJOCDNAF-REOHCLBHSA-N,-4.7,-4.9,-4.9
BELBBZDIHDAJOR-UHFFFAOYSA-N,-7.7,-6.9,-8.0
WTDGMHYYGNJEKQ-ZETCQYMHSA-N,-5.6,-5.6,-6.0
