ligand,E1,E2,E3
JBOOHWBSLUXBQW-SDNWHVSQSA-N,-6.3,-6.5,-5.2
WTDGMHYYGNJEKQ-ZETCQYMHSA-N,-4.6,-5.1,-4.8
OVTCHWSLKGENKP-UHFFFAOYSA-N,-6.5,-5.9,-5.4
OIRDTQYFTABQOQ-KQYNXXCUSA-N,-6.2,-5.8,-5.1
BELBBZDIHDAJOR-UHFFFAOYSA-N,-6.0,-6.1,-5.4
IMOLVSPMDGCLMB-UHFFFAOYSA-N,-6.3,-5.9,-6.5
VZCYOOQTPOCHFL-OWOJBTEDSA-N,-4.0,-4.3,-4.1
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,-5.2,-4.5,-5.0
YVWGMAFXEJHFRO-UHFFFAOYSA-N,-3.2,-3.7,-3.4
ZGXJTSGNIOSYLO-UHFFFAOYSA-N,-4.0,-4.2,-4.2
NGGMYCMLYOUNGM-CSDLUJIJSA-N,-6.2,-5.6,-6.5
OYHQOLUKZRVURQ-HZJYTTRNSA-N,-3.7,-4.4,-4.1
LWRDQHOZTAOILO-UHFFFAOYSA-N,-5.4,-5.3,-4.9
QRJOQYLXZPQQMX-FWROMSNXSA-N,-7.1,-6.9,-6.5
GDLBFKVLRPITMI-UHFFFAOYSA-N,-5.2,-5.9,-4.5
DCXYFEDJOCDNAF-REOHCLBHSA-N,-4.3,-4.0,-4.6
WGFOBBZOWHGYQH-MXHNKVEKSA-N,-6.0,-5.8,-6.0
DLEGDLSLRSOURQ-UHFFFAOYSA-N,-3.0,-3.6,-3.1
TZWKUQDQKPYNLL-UHFFFAOYSA-N,-4.8,-5.7,-4.8
SXRSQZLOMIGNAQ-UHFFFAOYSA-N,-2.8,-3.6,-2.8
MDNWOSOZYLHTCG-UHFFFAOYSA-N,-6.0,-5.8,-5.7
SUHOQUVVVLNYQR-MRVPVSSYSA-N,-4.9,-4.3,-4.3
SGTNSNPWRIOYBX-MHZLTWQESA-N,-6.1,-6.0,-6.1
CAMYKONBWHRPDD-UHFFFAOYSA-N,-4.5,-5.5,-4.8
OWQUZNMMYNAXSL-UHFFFAOYSA-N,-6.0,-6.3,-5.0
