ligand,E1,E2,E3
NGGMYCMLYOUNGM-CSDLUJIJSA-N,-8.5,-9.1,-6.4
LWRDQHOZTAOILO-UHFFFAOYSA-N,-6.7,-5.2,-5.2
WTDGMHYYGNJEKQ-ZETCQYMHSA-N,-5.8,-4.7,-4.6
CAMYKONBWHRPDD-UHFFFAOYSA-N,-6.2,-5.6,-4.9
OWQUZNMMYNAXSL-UHFFFAOYSA-N,-8.8,-7.3,-6.1
GDLBFKVLRPITMI-UHFFFAOYSA-N,-6.7,-5.6,-4.9
SGTNSNPWRIOYBX-MHZLTWQESA-N,-8.3,-7.6,-4.9
OYHQOLUKZRVURQ-HZJYTTRNSA-N,-5.6,-6.0,-4.2
ZGXJTSGNIOSYLO-UHFFFAOYSA-N,-4.6,-4.0,-3.8
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,-5.6,-4.3,-4.5
OIRDTQYFTABQOQ-KQYNXXCUSA-N,-6.5,-5.8,-5.6
BELBBZDIHDAJOR-UHFFFAOYSA-N,-10.5,-7.4,-6.2
VZCYOOQTPOCHFL-OWOJBTEDSA-N,-4.7,-4.1,-3.7
SUHOQUVVVLNYQR-MRVPVSSYSA-N,-5.5,-4.6,-4.3
TZWKUQDQKPYNLL-UHFFFAOYSA-N,-7.2,-6.0,-4.8
SXRSQZLOMIGNAQ-UHFFFAOYSA-N,-3.8,-3.4,-3.8
YVWGMAFXEJHFRO-UHFFFAOYSA-N,-4.3,-3.5,-3.8
MDNWOSOZYLHTCG-UHFFFAOYSA-N,-7.9,-6.4,-5.1
JBOOHWBSLUXBQW-SDNWHVSQSA-N,-7.7,-6.9,-5.6
DLEGDLSLRSOURQ-UHFFFAOYSA-N,-4.2,-3.6,-3.7
IMOLVSPMDGCLMB-UHFFFAOYSA-N,-8.2,-8.1,-6.5
OVTCHWSLKGENKP-UHFFFAOYSA-N,-7.3,-7.3,-5.3
WGFOBBZOWHGYQH-MXHNKVEKSA-N,-7.9,-7.5,-5.2
DCXYFEDJOCDNAF-REOHCLBHSA-N,-4.8,-4.0,-4.5
QRJOQYLXZPQQMX-FWROMSNXSA-N,-9.2,-8.3,-5.7
