ligand,E1,E2,E3
CAMYKONBWHRPDD-UHFFFAOYSA-N,-6.2,-6.3,-6.3
GDLBFKVLRPITMI-UHFFFAOYSA-N,-7.4,-5.9,-6.7
DCXYFEDJOCDNAF-REOHCLBHSA-N,-5.3,-5.3,-5.0
OVTCHWSLKGENKP-UHFFFAOYSA-N,-8.5,-6.2,-7.5
NGGMYCMLYOUNGM-CSDLUJIJSA-N,-10.1,-6.6,-6.7
SXRSQZLOMIGNAQ-UHFFFAOYSA-N,-3.8,-4.0,-4.0
OYHQOLUKZRVURQ-HZJYTTRNSA-N,-6.5,-5.7,-5.9
MDNWOSOZYLHTCG-UHFFFAOYSA-N,-8.1,-7.1,-7.2
IMOLVSPMDGCLMB-UHFFFAOYSA-N,-8.8,-7.5,-7.6
TZWKUQDQKPYNLL-UHFFFAOYSA-N,-6.9,-6.3,-6.4
VZCYOOQTPOCHFL-OWOJBTEDSA-N,-5.0,-5.3,-5.2
BELBBZDIHDAJOR-UHFFFAOYSA-N,-7.4,-5.7,-7.4
LWRDQHOZTAOILO-UHFFFAOYSA-N,-7.1,-6.4,-6.8
SGTNSNPWRIOYBX-MHZLTWQESA-N,-8.2,-6.3,-6.4
DLEGDLSLRSOURQ-UHFFFAOYSA-N,-4.1,-4.1,-4.0
OIRDTQYFTABQOQ-KQYNXXCUSA-N,-8.2,-7.7,-7.9
OWQUZNMMYNAXSL-UHFFFAOYSA-N,-8.0,-7.5,-7.2
WTDGMHYYGNJEKQ-ZETCQYMHSA-N,-6.0,-5.8,-5.5
YVWGMAFXEJHFRO-UHFFFAOYSA-N,-4.3,-4.2,-4.2
WGFOBBZOWHGYQH-MXHNKVEKSA-N,-8.7,-7.4,-7.9
QRJOQYLXZPQQMX-FWROMSNXSA-N,-10.0,-6.8,-7.5
JBOOHWBSLUXBQW-SDNWHVSQSA-N,-7.7,-7.7,-7.5
SUHOQUVVVLNYQR-MRVPVSSYSA-N,-6.0,-5.3,-5.5
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,-6.3,-6.5,-6.4
ZGXJTSGNIOSYLO-UHFFFAOYSA-N,-4.7,-5.0,-4.9
