ligand,E1,E2,E3
SGTNSNPWRIOYBX-MHZLTWQESA-N,-7.3,-5.8,-6.5
OWQUZNMMYNAXSL-UHFFFAOYSA-N,-6.0,-5.5,-7.3
NGGMYCMLYOUNGM-CSDLUJIJSA-N,-7.7,-6.1,-6.8
BELBBZDIHDAJOR-UHFFFAOYSA-N,-6.8,-6.7,-7.7
OYHQOLUKZRVURQ-HZJYTTRNSA-N,-5.7,-4.9,-5.4
TZWKUQDQKPYNLL-UHFFFAOYSA-N,-6.2,-5.5,-6.2
JBOOHWBSLUXBQW-SDNWHVSQSA-N,-7.3,-5.7,-7.1
IMOLVSPMDGCLMB-UHFFFAOYSA-N,-7.5,-7.0,-6.4
SUHOQUVVVLNYQR-MRVPVSSYSA-N,-5.8,-5.1,-5.0
VZCYOOQTPOCHFL-OWOJBTEDSA-N,-4.6,-5.0,-4.2
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,-5.6,-6.1,-5.1
ZGXJTSGNIOSYLO-UHFFFAOYSA-N,-4.5,-4.9,-4.2
WTDGMHYYGNJEKQ-ZETCQYMHSA-N,-5.2,-5.7,-6.1
QRJOQYLXZPQQMX-FWROMSNXSA-N,-7.8,-6.9,-7.8
DCXYFEDJOCDNAF-REOHCLBHSA-N,-4.7,-5.1,-4.2
CAMYKONBWHRPDD-UHFFFAOYSA-N,-5.5,-5.5,-6.0
GDLBFKVLRPITMI-UHFFFAOYSA-N,-5.9,-6.2,-6.2
DLEGDLSLRSOURQ-UHFFFAOYSA-N,-3.7,-4.0,-4.1
OIRDTQYFTABQOQ-KQYNXXCUSA-N,-6.7,-6.9,-6.7
MDNWOSOZYLHTCG-UHFFFAOYSA-N,-6.4,-5.9,-7.1
YVWGMAFXEJHFRO-UHFFFAOYSA-N,-3.9,-3.6,-4.4
WGFOBBZOWHGYQH-MXHNKVEKSA-N,-6.6,-6.1,-6.6
SXRSQZLOMIGNAQ-UHFFFAOYSA-N,-3.5,-4.0,-3.7
OVTCHWSLKGENKP-UHFFFAOYSA-N,-6.4,-6.1,-6.5
LWRDQHOZTAOILO-UHFFFAOYSA-N,-6.7,-5.7,-5.7
