ligand,E1,E2,E3
GDLBFKVLRPITMI-UHFFFAOYSA-N,-5.9,-4.8,-6.5
BELBBZDIHDAJOR-UHFFFAOYSA-N,-8.4,-6.2,-7.3
CIWBSHSKHKDKBQ-JLAZNSOCSA-N,-4.9,-4.3,-5.1
ZGXJTSGNIOSYLO-UHFFFAOYSA-N,-5.1,-3.7,-4.2
SGTNSNPWRIOYBX-MHZLTWQESA-N,-5.8,-5.5,-6.3
YVWGMAFXEJHFRO-UHFFFAOYSA-N,-4.4,-3.2,-4.2
MDNWOSOZYLHTCG-UHFFFAOYSA-N,-7.7,-5.1,-6.2
QRJOQYLXZPQQMX-FWROMSNXSA-N,-6.4,-6.6,-7.7
TZWKUQDQKPYNLL-UHFFFAOYSA-N,-6.8,-4.3,-5.5
NGGMYCMLYOUNGM-CSDLUJIJSA-N,-6.1,-6.9,-6.5
IMOLVSPMDGCLMB-UHFFFAOYSA-N,-7.3,-6.7,-6.9
SUHOQUVVVLNYQR-MRVPVSSYSA-N,-5.3,-4.0,-4.5
DCXYFEDJOCDNAF-REOHCLBHSA-N,-4.8,-4.0,-4.2
JBOOHWBSLUXBQW-SDNWHVSQSA-N,-7.0,-5.9,-7.0
WGFOBBZOWHGYQH-MXHNKVEKSA-N,-6.7,-6.6,-6.7
OYHQOLUKZRVURQ-HZJYTTRNSA-N,-5.5,-4.3,-4.4
CAMYKONBWHRPDD-UHFFFAOYSA-N,-6.5,-4.1,-5.6
OWQUZNMMYNAXSL-UHFFFAOYSA-N,-7.4,-4.9,-7.0
OIRDTQYFTABQOQ-KQYNXXCUSA-N,-6.6,-5.2,-6.7
SXRSQZLOMIGNAQ-UHFFFAOYSA-N,-4.3,-3.7,-3.4
WTDGMHYYGNJEKQ-ZETCQYMHSA-N,-5.7,-4.0,-4.9
LWRDQHOZTAOILO-UHFFFAOYSA-N,-6.1,-4.7,-5.9
OVTCHWSLKGENKP-UHFFFAOYSA-N,-6.1,-5.7,-6.6
DLEGDLSLRSOURQ-UHFFFAOYSA-N,-4.2,-3.9,-4.2
VZCYOOQTPOCHFL-OWOJBTEDSA-N,-4.8,-3.7,-4.0
