ligand,E1,E2,E3
ANJNOJFLVNXCHT-UHFFFAOYSA-N,-7.0,-6.4,-5.8
WTWWXOGTJWMJHI-UHFFFAOYSA-N,-5.5,-5.5,-5.4
QYSGYZVSCZSLHT-UHFFFAOYSA-N,-4.5,-3.9,-3.7
VZCCETWTMQHEPK-QNEBEIHSSA-N,-5.5,-4.5,-4.6
IPWKIXLWTCNBKN-ZCFIWIBFSA-N,-5.3,-3.8,-4.4
WZHJKEUHNJHDLS-QTGUNEKASA-N,-6.5,-6.9,-5.4
NIVFTEMPSCMWDE-QMMMGPOBSA-N,-5.4,-4.0,-4.7
JCRIVQIOJSSCQD-VIFPVBQESA-N,-4.2,-3.8,-3.9
XBPZXDSZHPDXQU-UHFFFAOYSA-N,-6.6,-6.1,-5.5
JWJOTENAMICLJG-QWBYCMEYSA-N,-9.3,-7.8,-7.4
DVNYTAVYBRSTGK-UHFFFAOYSA-N,-5.2,-3.7,-4.5
QNQZBKQEIFTHFZ-SFHVURJKSA-N,-5.8,-5.0,-4.7
IWYDHOAUDWTVEP-SSDOTTSWSA-N,-5.9,-4.3,-4.3
GOAZMLKQUGCOPO-UHFFFAOYSA-N,-6.7,-5.9,-5.5
GHBFNMLVSPCDGN-SNVBAGLBSA-N,-4.9,-4.2,-4.5
FTALBRSUTCGOEG-UHFFFAOYSA-N,-5.1,-4.5,-4.6
XASIMHXSUQUHLV-UHFFFAOYSA-N,-8.2,-7.7,-6.5
GJQPMPFPNINLKP-UHFFFAOYSA-N,-6.8,-4.7,-4.9
LMBWSYZSUOEYSN-UHFFFAOYSA-N,-3.3,-2.8,-2.7
MIQPIUSUKVNLNT-UHFFFAOYSA-N,-7.2,-6.0,-6.6
BGEBZHIAGXMEMV-UHFFFAOYSA-N,-6.4,-5.1,-4.9
GWWLWDURRGNSRS-UHFFFAOYSA-N,-6.3,-6.6,-5.8
UUVIQYKKKBJYJT-ZYUZMQFOSA-N,-6.5,-4.8,-4.3
GEFQWZLICWMTKF-CDUCUWFYSA-N,-6.0,-4.5,-5.5
ICFJFFQQTFMIBG-UHFFFAOYSA-N,-6.2,-6.0,-5.4
AEUTYOVWOVBAKS-UWVGGRQHSA-N,-4.8,-4.3,-3.8
