ligand,E1,E2,E3
GEFQWZLICWMTKF-CDUCUWFYSA-N,-5.9,-5.9,-6.5
XBPZXDSZHPDXQU-UHFFFAOYSA-N,-7.0,-7.3,-8.1
LMBWSYZSUOEYSN-UHFFFAOYSA-N,-3.3,-3.2,-3.8
WZHJKEUHNJHDLS-QTGUNEKASA-N,-9.0,-8.9,-9.8
GWWLWDURRGNSRS-UHFFFAOYSA-N,-7.1,-7.1,-8.2
ANJNOJFLVNXCHT-UHFFFAOYSA-N,-6.9,-7.6,-8.9
WTWWXOGTJWMJHI-UHFFFAOYSA-N,-7.1,-7.7,-7.8
UUVIQYKKKBJYJT-ZYUZMQFOSA-N,-5.6,-6.0,-6.3
DVNYTAVYBRSTGK-UHFFFAOYSA-N,-5.2,-4.6,-4.8
FTALBRSUTCGOEG-UHFFFAOYSA-N,-6.2,-6.1,-6.8
GJQPMPFPNINLKP-UHFFFAOYSA-N,-6.4,-6.3,-6.4
JCRIVQIOJSSCQD-VIFPVBQESA-N,-4.9,-5.1,-5.7
JWJOTENAMICLJG-QWBYCMEYSA-N,-9.3,-9.6,-10.6
XASIMHXSUQUHLV-UHFFFAOYSA-N,-8.3,-8.2,-8.0
IWYDHOAUDWTVEP-SSDOTTSWSA-N,-5.7,-5.8,-5.9
NIVFTEMPSCMWDE-QMMMGPOBSA-N,-5.4,-5.6,-5.9
MIQPIUSUKVNLNT-UHFFFAOYSA-N,-8.3,-8.1,-8.3
IPWKIXLWTCNBKN-ZCFIWIBFSA-N,-5.5,-5.2,-5.8
BGEBZHIAGXMEMV-UHFFFAOYSA-N,-6.3,-6.2,-7.2
QNQZBKQEIFTHFZ-SFHVURJKSA-N,-6.3,-6.9,-7.1
AEUTYOVWOVBAKS-UWVGGRQHSA-N,-5.4,-5.4,-5.4
VZCCETWTMQHEPK-QNEBEIHSSA-N,-5.4,-6.0,-6.3
GOAZMLKQUGCOPO-UHFFFAOYSA-N,-7.1,-6.7,-7.7
QYSGYZVSCZSLHT-UHFFFAOYSA-N,-5.4,-5.0,-5.4
ICFJFFQQTFMIBG-UHFFFAOYSA-N,-6.7,-7.3,-7.4
GHBFNMLVSPCDGN-SNVBAGLBSA-N,-5.2,-5.2,-5.4
