ligand,E1,E2,E3
JCRIVQIOJSSCQD-VIFPVBQESA-N,-5.5,-4.3,-4.3
VZCCETWTMQHEPK-QNEBEIHSSA-N,-6.6,-6.5,-4.1
ANJNOJFLVNXCHT-UHFFFAOYSA-N,-8.7,-8.0,-6.0
XASIMHXSUQUHLV-UHFFFAOYSA-N,-8.6,-8.8,-6.0
GHBFNMLVSPCDGN-SNVBAGLBSA-N,-5.9,-5.2,-4.4
GEFQWZLICWMTKF-CDUCUWFYSA-N,-6.3,-5.2,-4.7
WTWWXOGTJWMJHI-UHFFFAOYSA-N,-8.5,-7.5,-5.1
QYSGYZVSCZSLHT-UHFFFAOYSA-N,-5.5,-4.0,-4.5
FTALBRSUTCGOEG-UHFFFAOYSA-N,-6.5,-5.7,-4.7
IPWKIXLWTCNBKN-ZCFIWIBFSA-N,-5.0,-4.5,-4.3
GJQPMPFPNINLKP-UHFFFAOYSA-N,-6.1,-5.6,-5.2
NIVFTEMPSCMWDE-QMMMGPOBSA-N,-6.0,-4.9,-4.9
MIQPIUSUKVNLNT-UHFFFAOYSA-N,-8.2,-7.5,-5.8
LMBWSYZSUOEYSN-UHFFFAOYSA-N,-3.3,-2.8,-3.0
QNQZBKQEIFTHFZ-SFHVURJKSA-N,-7.0,-6.9,-4.9
ICFJFFQQTFMIBG-UHFFFAOYSA-N,-7.6,-7.0,-5.1
UUVIQYKKKBJYJT-ZYUZMQFOSA-N,-6.1,-5.8,-4.9
DVNYTAVYBRSTGK-UHFFFAOYSA-N,-5.2,-4.0,-4.6
IWYDHOAUDWTVEP-SSDOTTSWSA-N,-6.2,-4.9,-4.6
BGEBZHIAGXMEMV-UHFFFAOYSA-N,-6.9,-5.8,-5.4
WZHJKEUHNJHDLS-QTGUNEKASA-N,-9.8,-9.6,-4.7
JWJOTENAMICLJG-QWBYCMEYSA-N,-12.5,-11.9,-7.6
GOAZMLKQUGCOPO-UHFFFAOYSA-N,-7.7,-6.7,-5.3
XBPZXDSZHPDXQU-UHFFFAOYSA-N,-8.3,-7.9,-5.6
GWWLWDURRGNSRS-UHFFFAOYSA-N,-8.5,-7.8,-5.6
AEUTYOVWOVBAKS-UWVGGRQHSA-N,-5.4,-4.6,-4.1
