ligand,E1,E2,E3
WZHJKEUHNJHDLS-QTGUNEKASA-N,-7.6,-7.3,-6.0
MIQPIUSUKVNLNT-UHFFFAOYSA-N,-7.8,-7.5,-6.0
LMBWSYZSUOEYSN-UHFFFAOYSA-N,-3.2,-2.8,-3.0
VZCCETWTMQHEPK-QNEBEIHSSA-N,-5.2,-5.6,-5.3
ANJNOJFLVNXCHT-UHFFFAOYSA-N,-7.3,-6.3,-6.8
GOAZMLKQUGCOPO-UHFFFAOYSA-N,-6.3,-5.7,-5.5
QNQZBKQEIFTHFZ-SFHVURJKSA-N,-6.2,-5.3,-4.9
JCRIVQIOJSSCQD-VIFPVBQESA-N,-5.1,-4.6,-4.6
GEFQWZLICWMTKF-CDUCUWFYSA-N,-5.9,-5.2,-5.5
AEUTYOVWOVBAKS-UWVGGRQHSA-N,-4.5,-4.7,-3.9
WTWWXOGTJWMJHI-UHFFFAOYSA-N,-6.2,-6.5,-5.7
IWYDHOAUDWTVEP-SSDOTTSWSA-N,-5.4,-5.0,-4.8
JWJOTENAMICLJG-QWBYCMEYSA-N,-8.6,-7.5,-7.3
GJQPMPFPNINLKP-UHFFFAOYSA-N,-6.0,-5.6,-4.6
NIVFTEMPSCMWDE-QMMMGPOBSA-N,-5.2,-4.7,-5.1
UUVIQYKKKBJYJT-ZYUZMQFOSA-N,-5.4,-5.3,-4.8
DVNYTAVYBRSTGK-UHFFFAOYSA-N,-4.4,-4.5,-4.1
XASIMHXSUQUHLV-UHFFFAOYSA-N,-7.9,-7.2,-6.2
QYSGYZVSCZSLHT-UHFFFAOYSA-N,-4.5,-5.0,-4.3
FTALBRSUTCGOEG-UHFFFAOYSA-N,-5.8,-5.4,-5.4
IPWKIXLWTCNBKN-ZCFIWIBFSA-N,-5.1,-4.7,-4.3
GWWLWDURRGNSRS-UHFFFAOYSA-N,-6.7,-6.1,-5.8
BGEBZHIAGXMEMV-UHFFFAOYSA-N,-7.5,-5.4,-5.6
GHBFNMLVSPCDGN-SNVBAGLBSA-N,-5.0,-4.8,-4.5
XBPZXDSZHPDXQU-UHFFFAOYSA-N,-7.7,-6.1,-5.9
ICFJFFQQTFMIBG-UHFFFAOYSA-N,-6.6,-7.0,-5.7
