ligand,E1,E2,E3
UUVIQYKKKBJYJT-ZYUZMQFOSA-N,-5.9,-6.2,-6.3
FTALBRSUTCGOEG-UHFFFAOYSA-N,-6.2,-6.0,-6.8
VZCCETWTMQHEPK-QNEBEIHSSA-N,-6.3,-6.2,-6.8
JWJOTENAMICLJG-QWBYCMEYSA-N,-9.3,-9.5,-10.6
XBPZXDSZHPDXQU-UHFFFAOYSA-N,-7.0,-7.2,-8.1
BGEBZHIAGXMEMV-UHFFFAOYSA-N,-6.3,-6.2,-7.2
XASIMHXSUQUHLV-UHFFFAOYSA-N,-7.9,-9.0,-8.5
QNQZBKQEIFTHFZ-SFHVURJKSA-N,-6.5,-7.2,-6.8
WTWWXOGTJWMJHI-UHFFFAOYSA-N,-7.1,-7.8,-8.0
IWYDHOAUDWTVEP-SSDOTTSWSA-N,-5.7,-5.8,-5.9
ANJNOJFLVNXCHT-UHFFFAOYSA-N,-7.3,-7.6,-8.9
ICFJFFQQTFMIBG-UHFFFAOYSA-N,-7.2,-7.0,-7.4
GEFQWZLICWMTKF-CDUCUWFYSA-N,-5.9,-5.9,-6.5
GOAZMLKQUGCOPO-UHFFFAOYSA-N,-7.0,-6.7,-7.7
MIQPIUSUKVNLNT-UHFFFAOYSA-N,-8.3,-8.1,-8.3
GWWLWDURRGNSRS-UHFFFAOYSA-N,-6.9,-7.1,-8.2
WZHJKEUHNJHDLS-QTGUNEKASA-N,-8.9,-9.1,-9.8
DVNYTAVYBRSTGK-UHFFFAOYSA-N,-5.2,-4.6,-4.8
JCRIVQIOJSSCQD-VIFPVBQESA-N,-5.0,-5.1,-5.7
GJQPMPFPNINLKP-UHFFFAOYSA-N,-6.5,-6.3,-6.4
QYSGYZVSCZSLHT-UHFFFAOYSA-N,-5.4,-5.0,-5.4
LMBWSYZSUOEYSN-UHFFFAOYSA-N,-3.3,-3.2,-3.8
IPWKIXLWTCNBKN-ZCFIWIBFSA-N,-5.2,-5.2,-5.8
AEUTYOVWOVBAKS-UWVGGRQHSA-N,-5.6,-5.5,-5.2
NIVFTEMPSCMWDE-QMMMGPOBSA-N,-5.4,-5.6,-5.9
GHBFNMLVSPCDGN-SNVBAGLBSA-N,-5.2,-5.5,-5.2
