ligand,E1,E2,E3
UUVIQYKKKBJYJT-ZYUZMQFOSA-N,-6.3,-5.9,-6.2
QNQZBKQEIFTHFZ-SFHVURJKSA-N,-6.8,-7.2,-7.1
LMBWSYZSUOEYSN-UHFFFAOYSA-N,-3.3,-3.2,-3.8
MIQPIUSUKVNLNT-UHFFFAOYSA-N,-8.3,-8.2,-8.1
ANJNOJFLVNXCHT-UHFFFAOYSA-N,-7.0,-7.3,-8.9
NIVFTEMPSCMWDE-QMMMGPOBSA-N,-5.4,-5.6,-5.9
BGEBZHIAGXMEMV-UHFFFAOYSA-N,-6.3,-6.2,-7.2
IPWKIXLWTCNBKN-ZCFIWIBFSA-N,-5.2,-5.2,-5.8
IWYDHOAUDWTVEP-SSDOTTSWSA-N,-5.6,-5.7,-5.9
GWWLWDURRGNSRS-UHFFFAOYSA-N,-6.9,-7.1,-8.2
AEUTYOVWOVBAKS-UWVGGRQHSA-N,-5.2,-5.5,-5.3
GEFQWZLICWMTKF-CDUCUWFYSA-N,-5.9,-5.9,-6.5
JCRIVQIOJSSCQD-VIFPVBQESA-N,-5.0,-5.1,-5.7
WZHJKEUHNJHDLS-QTGUNEKASA-N,-8.9,-9.1,-9.8
JWJOTENAMICLJG-QWBYCMEYSA-N,-9.3,-9.6,-10.7
GJQPMPFPNINLKP-UHFFFAOYSA-N,-6.1,-6.3,-6.4
WTWWXOGTJWMJHI-UHFFFAOYSA-N,-7.1,-7.7,-8.0
FTALBRSUTCGOEG-UHFFFAOYSA-N,-6.2,-6.0,-6.8
QYSGYZVSCZSLHT-UHFFFAOYSA-N,-5.4,-5.0,-5.4
ICFJFFQQTFMIBG-UHFFFAOYSA-N,-6.8,-7.1,-7.4
GHBFNMLVSPCDGN-SNVBAGLBSA-N,-5.2,-5.3,-5.4
VZCCETWTMQHEPK-QNEBEIHSSA-N,-5.4,-6.4,-6.7
GOAZMLKQUGCOPO-UHFFFAOYSA-N,-6.8,-6.7,-7.7
XBPZXDSZHPDXQU-UHFFFAOYSA-N,-7.4,-7.0,-8.1
DVNYTAVYBRSTGK-UHFFFAOYSA-N,-5.2,-4.6,-4.8
XASIMHXSUQUHLV-UHFFFAOYSA-N,-8.0,-8.6,-8.7
