ligand,E1,E2,E3
GOAZMLKQUGCOPO-UHFFFAOYSA-N,-7.6,-7.8,-7.8
JCRIVQIOJSSCQD-VIFPVBQESA-N,-5.7,-6.0,-5.5
IPWKIXLWTCNBKN-ZCFIWIBFSA-N,-5.4,-5.6,-5.6
FTALBRSUTCGOEG-UHFFFAOYSA-N,-6.5,-7.1,-7.0
ANJNOJFLVNXCHT-UHFFFAOYSA-N,-8.0,-8.8,-9.4
LMBWSYZSUOEYSN-UHFFFAOYSA-N,-3.7,-3.7,-3.7
GHBFNMLVSPCDGN-SNVBAGLBSA-N,-6.0,-5.9,-5.8
QNQZBKQEIFTHFZ-SFHVURJKSA-N,-7.4,-7.6,-7.4
IWYDHOAUDWTVEP-SSDOTTSWSA-N,-6.1,-6.1,-6.4
WTWWXOGTJWMJHI-UHFFFAOYSA-N,-8.5,-7.7,-7.5
NIVFTEMPSCMWDE-QMMMGPOBSA-N,-5.9,-6.0,-5.7
ICFJFFQQTFMIBG-UHFFFAOYSA-N,-7.5,-8.1,-8.0
BGEBZHIAGXMEMV-UHFFFAOYSA-N,-7.5,-7.7,-7.6
GJQPMPFPNINLKP-UHFFFAOYSA-N,-6.6,-6.7,-7.1
QYSGYZVSCZSLHT-UHFFFAOYSA-N,-5.7,-5.3,-5.5
GWWLWDURRGNSRS-UHFFFAOYSA-N,-8.3,-10.1,-10.1
AEUTYOVWOVBAKS-UWVGGRQHSA-N,-5.9,-5.2,-5.2
MIQPIUSUKVNLNT-UHFFFAOYSA-N,-9.2,-8.6,-9.1
UUVIQYKKKBJYJT-ZYUZMQFOSA-N,-6.3,-5.8,-6.7
VZCCETWTMQHEPK-QNEBEIHSSA-N,-7.0,-6.8,-6.7
XASIMHXSUQUHLV-UHFFFAOYSA-N,-8.4,-9.9,-9.8
XBPZXDSZHPDXQU-UHFFFAOYSA-N,-7.7,-8.7,-8.9
GEFQWZLICWMTKF-CDUCUWFYSA-N,-6.3,-6.4,-6.6
DVNYTAVYBRSTGK-UHFFFAOYSA-N,-5.2,-5.2,-5.2
JWJOTENAMICLJG-QWBYCMEYSA-N,-8.7,-11.3,-12.1
WZHJKEUHNJHDLS-QTGUNEKASA-N,-9.5,-10.3,-10.3
