ligand,E1,E2,E3
DVNYTAVYBRSTGK-UHFFFAOYSA-N,-4.4,-4.6,-4.1
LMBWSYZSUOEYSN-UHFFFAOYSA-N,-3.2,-3.0,-3.0
FTALBRSUTCGOEG-UHFFFAOYSA-N,-5.9,-5.4,-5.4
GEFQWZLICWMTKF-CDUCUWFYSA-N,-5.9,-5.2,-5.5
IPWKIXLWTCNBKN-ZCFIWIBFSA-N,-5.0,-4.7,-4.0
WTWWXOGTJWMJHI-UHFFFAOYSA-N,-6.2,-6.5,-5.6
BGEBZHIAGXMEMV-UHFFFAOYSA-N,-7.5,-5.5,-5.6
IWYDHOAUDWTVEP-SSDOTTSWSA-N,-5.2,-5.1,-5.0
GOAZMLKQUGCOPO-UHFFFAOYSA-N,-6.3,-5.8,-5.1
GHBFNMLVSPCDGN-SNVBAGLBSA-N,-5.3,-4.7,-4.7
GWWLWDURRGNSRS-UHFFFAOYSA-N,-6.7,-6.1,-5.8
XBPZXDSZHPDXQU-UHFFFAOYSA-N,-7.7,-6.3,-5.8
QYSGYZVSCZSLHT-UHFFFAOYSA-N,-4.5,-5.0,-4.4
UUVIQYKKKBJYJT-ZYUZMQFOSA-N,-5.4,-5.0,-4.5
GJQPMPFPNINLKP-UHFFFAOYSA-N,-6.0,-5.6,-4.6
NIVFTEMPSCMWDE-QMMMGPOBSA-N,-5.2,-4.7,-5.1
ANJNOJFLVNXCHT-UHFFFAOYSA-N,-7.3,-6.5,-6.8
AEUTYOVWOVBAKS-UWVGGRQHSA-N,-4.3,-4.7,-4.0
XASIMHXSUQUHLV-UHFFFAOYSA-N,-7.7,-7.8,-6.3
ICFJFFQQTFMIBG-UHFFFAOYSA-N,-6.7,-6.9,-5.4
QNQZBKQEIFTHFZ-SFHVURJKSA-N,-6.1,-5.3,-4.9
MIQPIUSUKVNLNT-UHFFFAOYSA-N,-8.0,-7.5,-6.0
JWJOTENAMICLJG-QWBYCMEYSA-N,-8.7,-7.5,-7.4
JCRIVQIOJSSCQD-VIFPVBQESA-N,-5.0,-4.6,-4.7
VZCCETWTMQHEPK-QNEBEIHSSA-N,-5.7,-5.7,-5.2
WZHJKEUHNJHDLS-QTGUNEKASA-N,-7.7,-7.6,-6.0
