ligand,energy,binding score
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-6.6,71643.13
RTGDFNSFWBGLEC-SYZQJQIISA-N,-8.9,62470.57
ICUTUKXCWQYESQ-UHFFFAOYSA-N,-8.3,26218.52
LHIALLMPKJMSIQ-NSCUHMNNSA-N,-8.0,50934.89
WGZDBVOTUVNQFP-UHFFFAOYSA-N,-8.1,34398.73
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,-5.6,34437.29
CWRVKFFCRWGWCS-UHFFFAOYSA-N,-6.6,53014.42
OTVAEFIXJLOWRX-NXEZZACHSA-N,-7.9,47134.86
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,-5.4,52561.21
PCLITLDOTJTVDJ-UHFFFAOYSA-N,-4.7,41744.25
BLFLLBZGZJTVJG-UHFFFAOYSA-N,-6.1,52352.57
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-6.9,53645.07
LXCFILQKKLGQFO-UHFFFAOYSA-N,-6.0,48989.26
SONNWYBIRXJNDC-VIFPVBQESA-N,-6.4,51186.47
MHPZZZZLAQGTHT-UHFFFAOYSA-N,-7.8,23832.71
IYVFNTXFRYQLRP-VVSTWUKXSA-N,-9.3,51835.86
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.7,77208.2
VZGDMQKNWNREIO-UHFFFAOYSA-N,-3.0,95788.11
MINDHVHHQZYEEK-HBBNESRFSA-N,-8.5,55004.31
DSSYKIVIOFKYAU-XCBNKYQSSA-N,-6.2,36984.06
OEYIOHPDSNJKLS-BJUDXGSMSA-N,-4.1,70832.13
HSHNITRMYYLLCV-UHFFFAOYSA-N,-7.1,57764.34
NYMGNSNKLVNMIA-UHFFFAOYSA-N,-6.7,66140.11
TZDUHAJSIBHXDL-LBPRGKRZSA-N,-7.7,44068.47
DPYMFVXJLLWWEU-PVQJCKRUSA-N,-5.1,61842.84
UEEJHVSXFDXPFK-UHFFFAOYSA-N,-3.8,79233.01
HEDRZPFGACZZDS-UHFFFAOYSA-N,-2.8,55349.43
CIUUIPMOFZIWIZ-UHFFFAOYSA-N,-7.5,39498.12
WVYXNIXAMZOZFK-UHFFFAOYSA-N,-7.8,59231.25
YJYPHIXNFHFHND-UHFFFAOYSA-N,-7.9,46654.06
XSTXAVWGXDQKEL-UHFFFAOYSA-N,-3.4,72171.59
FGVVTMRZYROCTH-UHFFFAOYSA-N,-4.8,64687.2
BDYYDXJSHYEDGB-UHFFFAOYSA-N,-8.4,31154.45
VEZXCJBBBCKRPI-UHFFFAOYSA-N,-4.0,61156.54
MSNWSDPPULHLDL-UHFFFAOYSA-K,-4.0,56368.22
KBHMHROOFHVLBA-SECBINFHSA-N,-6.1,68473.45
BRBAEHHXGZRCBK-UHFFFAOYSA-N,-6.6,49538.48
GHMLBKRAJCXXBS-UHFFFAOYSA-N,-5.5,59433.13
OPTZOXDYEFIPJZ-UHFFFAOYSA-N,-7.0,43738.8
AVKHCKXGKPAGEI-UHFFFAOYSA-N,-6.7,61258.32
KCFYEAOKVJSACF-UHFFFAOYSA-N,-7.8,49416.2
RGEVWUKXWFOAID-UHFFFAOYSA-N,-6.0,71769.61
PIWKPBJCKXDKJR-SFOWXEAESA-N,-5.0,57951.95
NHUHCSRWZMLRLA-UHFFFAOYSA-N,-7.6,30649.0
VEQOALNAAJBPNY-UHFFFAOYSA-N,-6.6,74083.66
AUFSOOYCQYDGES-SECBINFHSA-N,-5.6,60621.22
GSEJCLTVZPLZKY-UHFFFAOYSA-N,-5.0,70185.24
JLRNKCZRCMIVKA-UHFFFAOYSA-N,-8.6,66295.46
VWQZJJZGISNFOE-UHFFFAOYSA-N,-8.8,22455.86
NBIIXXVUZAFLBC-UHFFFAOYSA-N,-4.3,70418.76
NHKZSTHOYNWEEZ-AFCXAGJDSA-N,-8.7,42195.03
HZQDCMWJEBCWBR-UUOKFMHZSA-N,-8.5,43348.19
HAWPXGHAZFHHAD-UHFFFAOYSA-N,-3.8,84982.18
JBIMVDZLSHOPLA-LSCVHKIXSA-N,-8.4,49991.24
IIXWYSCJSQVBQM-LLVKDONJSA-N,-10.6,56306.86
WDVSHHCDHLJJJR-UHFFFAOYSA-N,-8.0,38697.79
YXKTVDFXDRQTKV-HNNXBMFYSA-N,-7.2,27251.6
ZYEPZINLLPPBMI-GOSISDBHSA-N,-8.2,46869.36
JSWZEAMFRNKZNL-UHFFFAOYSA-N,-8.5,60688.87
JVVRCYWZTJLJSG-UHFFFAOYSA-N,-5.5,57153.15
QFWPJPIVLCBXFJ-UHFFFAOYSA-N,-7.6,54798.67
VNLMRPAWAMPLNZ-LURJTMIESA-N,-7.2,48901.72
RTZKZFJDLAIYFH-UHFFFAOYSA-N,-3.2,62197.82
AYJVGKWCGIYEAK-UHFFFAOYSA-N,-7.9,44159.51
QCDWFXQBSFUVSP-UHFFFAOYSA-N,-5.6,71911.09
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-4.8,73288.33
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-7.9,33111.32
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-5.2,79946.29
JZWFDVDETGFGFC-UHFFFAOYSA-N,-7.2,27808.34
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-5.2,63136.48
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-10.2,50816.43
RATGSRSDPNECNO-QMMMGPOBSA-N,-5.8,55117.04
