ligand,energy,binding score
BLFLLBZGZJTVJG-UHFFFAOYSA-N,-5.5,107444.82
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.5,111752.78
LHIALLMPKJMSIQ-NSCUHMNNSA-N,-6.7,102929.37
CWRVKFFCRWGWCS-UHFFFAOYSA-N,-5.3,78581.55
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-5.9,102538.25
IYVFNTXFRYQLRP-VVSTWUKXSA-N,-7.0,78539.72
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,-4.3,75232.32
SONNWYBIRXJNDC-VIFPVBQESA-N,-5.7,91575.58
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-5.8,84177.21
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,-5.0,76937.48
RTGDFNSFWBGLEC-SYZQJQIISA-N,-6.8,123042.54
WGZDBVOTUVNQFP-UHFFFAOYSA-N,-6.3,77856.01
OTVAEFIXJLOWRX-NXEZZACHSA-N,-6.4,68743.33
PCLITLDOTJTVDJ-UHFFFAOYSA-N,-4.3,96907.16
MHPZZZZLAQGTHT-UHFFFAOYSA-N,-7.2,65618.41
ICUTUKXCWQYESQ-UHFFFAOYSA-N,-6.3,69586.0
LXCFILQKKLGQFO-UHFFFAOYSA-N,-5.6,80986.83
VZGDMQKNWNREIO-UHFFFAOYSA-N,-3.0,144301.14
RGEVWUKXWFOAID-UHFFFAOYSA-N,-5.5,129674.3
TZDUHAJSIBHXDL-LBPRGKRZSA-N,-7.0,88951.26
OEYIOHPDSNJKLS-BJUDXGSMSA-N,-3.3,107490.43
GHMLBKRAJCXXBS-UHFFFAOYSA-N,-4.5,80804.29
DSSYKIVIOFKYAU-XCBNKYQSSA-N,-4.5,78156.32
FGVVTMRZYROCTH-UHFFFAOYSA-N,-4.1,100766.62
WVYXNIXAMZOZFK-UHFFFAOYSA-N,-5.5,64945.02
OPTZOXDYEFIPJZ-UHFFFAOYSA-N,-6.1,90051.95
HEDRZPFGACZZDS-UHFFFAOYSA-N,-2.8,76800.95
NYMGNSNKLVNMIA-UHFFFAOYSA-N,-5.8,92894.7
DPYMFVXJLLWWEU-PVQJCKRUSA-N,-4.8,87476.79
KCFYEAOKVJSACF-UHFFFAOYSA-N,-6.5,54279.4
VEZXCJBBBCKRPI-UHFFFAOYSA-N,-3.5,85575.45
KBHMHROOFHVLBA-SECBINFHSA-N,-5.6,88774.17
AVKHCKXGKPAGEI-UHFFFAOYSA-N,-5.7,96468.8
BDYYDXJSHYEDGB-UHFFFAOYSA-N,-6.1,76347.76
BRBAEHHXGZRCBK-UHFFFAOYSA-N,-5.3,87161.58
UEEJHVSXFDXPFK-UHFFFAOYSA-N,-3.3,128810.34
CIUUIPMOFZIWIZ-UHFFFAOYSA-N,-6.4,86813.7
XSTXAVWGXDQKEL-UHFFFAOYSA-N,-3.4,117738.06
MINDHVHHQZYEEK-HBBNESRFSA-N,-5.8,78911.03
MSNWSDPPULHLDL-UHFFFAOYSA-K,-3.8,88506.69
HSHNITRMYYLLCV-UHFFFAOYSA-N,-6.7,109218.37
YJYPHIXNFHFHND-UHFFFAOYSA-N,-6.5,78136.31
NBIIXXVUZAFLBC-UHFFFAOYSA-N,-4.0,97182.06
HZQDCMWJEBCWBR-UUOKFMHZSA-N,-6.1,94991.56
VEQOALNAAJBPNY-UHFFFAOYSA-N,-6.0,141576.5
JSWZEAMFRNKZNL-UHFFFAOYSA-N,-7.3,71716.18
RTZKZFJDLAIYFH-UHFFFAOYSA-N,-3.0,89955.98
JVVRCYWZTJLJSG-UHFFFAOYSA-N,-4.8,109475.3
AUFSOOYCQYDGES-SECBINFHSA-N,-5.2,90467.3
GSEJCLTVZPLZKY-UHFFFAOYSA-N,-4.1,103659.46
NHUHCSRWZMLRLA-UHFFFAOYSA-N,-6.7,70433.85
YXKTVDFXDRQTKV-HNNXBMFYSA-N,-6.2,74351.26
QFWPJPIVLCBXFJ-UHFFFAOYSA-N,-6.4,95446.28
AYJVGKWCGIYEAK-UHFFFAOYSA-N,-6.5,91182.72
ZYEPZINLLPPBMI-GOSISDBHSA-N,-6.6,65390.93
WDVSHHCDHLJJJR-UHFFFAOYSA-N,-6.3,102483.11
NHKZSTHOYNWEEZ-AFCXAGJDSA-N,-6.5,90813.48
QCDWFXQBSFUVSP-UHFFFAOYSA-N,-4.7,107916.21
HAWPXGHAZFHHAD-UHFFFAOYSA-N,-3.5,120682.04
IIXWYSCJSQVBQM-LLVKDONJSA-N,-8.2,55931.73
PIWKPBJCKXDKJR-SFOWXEAESA-N,-4.6,75630.75
VWQZJJZGISNFOE-UHFFFAOYSA-N,-6.5,63439.24
VNLMRPAWAMPLNZ-LURJTMIESA-N,-6.2,80770.04
JLRNKCZRCMIVKA-UHFFFAOYSA-N,-6.5,119856.37
JBIMVDZLSHOPLA-LSCVHKIXSA-N,-7.8,58484.39
