ligand,energy,binding score
WGZDBVOTUVNQFP-UHFFFAOYSA-N,-6.7,45352.97
SONNWYBIRXJNDC-VIFPVBQESA-N,-5.7,54690.29
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.3,77608.52
LHIALLMPKJMSIQ-NSCUHMNNSA-N,-6.5,78414.19
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-6.0,72228.05
RTGDFNSFWBGLEC-SYZQJQIISA-N,-7.6,90691.54
LXCFILQKKLGQFO-UHFFFAOYSA-N,-5.6,47962.89
MHPZZZZLAQGTHT-UHFFFAOYSA-N,-6.6,50052.76
VZGDMQKNWNREIO-UHFFFAOYSA-N,-3.1,103859.12
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-6.6,85629.67
IYVFNTXFRYQLRP-VVSTWUKXSA-N,-7.2,69870.47
CWRVKFFCRWGWCS-UHFFFAOYSA-N,-5.3,66617.97
BLFLLBZGZJTVJG-UHFFFAOYSA-N,-5.7,60861.26
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,-4.9,54126.31
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,-4.6,60037.22
OTVAEFIXJLOWRX-NXEZZACHSA-N,-6.2,62531.18
ICUTUKXCWQYESQ-UHFFFAOYSA-N,-7.3,41800.18
PCLITLDOTJTVDJ-UHFFFAOYSA-N,-4.2,73400.3
VEZXCJBBBCKRPI-UHFFFAOYSA-N,-3.0,59376.54
WVYXNIXAMZOZFK-UHFFFAOYSA-N,-6.3,59446.77
DPYMFVXJLLWWEU-PVQJCKRUSA-N,-4.5,65470.07
RGEVWUKXWFOAID-UHFFFAOYSA-N,-4.8,74075.26
BRBAEHHXGZRCBK-UHFFFAOYSA-N,-5.2,73166.75
MSNWSDPPULHLDL-UHFFFAOYSA-K,-3.5,47476.91
NYMGNSNKLVNMIA-UHFFFAOYSA-N,-5.9,48714.58
OEYIOHPDSNJKLS-BJUDXGSMSA-N,-3.3,68588.45
HSHNITRMYYLLCV-UHFFFAOYSA-N,-6.6,61430.57
DSSYKIVIOFKYAU-XCBNKYQSSA-N,-4.8,21785.68
UEEJHVSXFDXPFK-UHFFFAOYSA-N,-3.2,82550.65
HEDRZPFGACZZDS-UHFFFAOYSA-N,-2.6,40550.36
CIUUIPMOFZIWIZ-UHFFFAOYSA-N,-6.4,63244.66
FGVVTMRZYROCTH-UHFFFAOYSA-N,-4.5,80788.09
KCFYEAOKVJSACF-UHFFFAOYSA-N,-6.2,47885.44
