ligand,energy,binding score
MHPZZZZLAQGTHT-UHFFFAOYSA-N,-6.1,56259.45
WGZDBVOTUVNQFP-UHFFFAOYSA-N,-7.3,75201.4
SONNWYBIRXJNDC-VIFPVBQESA-N,-5.9,111253.98
JJJFUHOGVZWXNQ-UHFFFAOYSA-N,-4.8,84470.17
JWAZRIHNYRIHIV-UHFFFAOYSA-N,-5.8,99754.16
OTVAEFIXJLOWRX-NXEZZACHSA-N,-5.9,60685.05
RTGDFNSFWBGLEC-SYZQJQIISA-N,-6.8,102917.53
ICUTUKXCWQYESQ-UHFFFAOYSA-N,-7.4,58355.97
CWRVKFFCRWGWCS-UHFFFAOYSA-N,-5.2,73193.24
PCLITLDOTJTVDJ-UHFFFAOYSA-N,-4.4,88210.15
VZGDMQKNWNREIO-UHFFFAOYSA-N,-3.0,129965.87
LXCFILQKKLGQFO-UHFFFAOYSA-N,-5.8,104284.92
BLFLLBZGZJTVJG-UHFFFAOYSA-N,-5.5,105169.54
LOMDVEFCNVDZMZ-UHFFFAOYSA-N,-5.1,64829.05
LHIALLMPKJMSIQ-NSCUHMNNSA-N,-6.2,91532.81
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-5.4,72468.36
IYVFNTXFRYQLRP-VVSTWUKXSA-N,-6.9,69056.95
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.5,109785.84
BDYYDXJSHYEDGB-UHFFFAOYSA-N,-5.9,63287.5
DSSYKIVIOFKYAU-XCBNKYQSSA-N,-4.7,82394.72
HEDRZPFGACZZDS-UHFFFAOYSA-N,-2.7,74422.47
HSHNITRMYYLLCV-UHFFFAOYSA-N,-5.6,94338.03
AVKHCKXGKPAGEI-UHFFFAOYSA-N,-6.0,94144.84
OPTZOXDYEFIPJZ-UHFFFAOYSA-N,-6.1,92766.59
NYMGNSNKLVNMIA-UHFFFAOYSA-N,-6.3,93661.38
MSNWSDPPULHLDL-UHFFFAOYSA-K,-3.6,82371.42
KCFYEAOKVJSACF-UHFFFAOYSA-N,-5.5,52138.69
BRBAEHHXGZRCBK-UHFFFAOYSA-N,-5.5,76367.64
MINDHVHHQZYEEK-HBBNESRFSA-N,-6.4,71196.41
GHMLBKRAJCXXBS-UHFFFAOYSA-N,-4.8,90658.7
OEYIOHPDSNJKLS-BJUDXGSMSA-N,-3.7,102181.45
UEEJHVSXFDXPFK-UHFFFAOYSA-N,-3.4,118011.71
WVYXNIXAMZOZFK-UHFFFAOYSA-N,-5.5,64809.57
XSTXAVWGXDQKEL-UHFFFAOYSA-N,-3.2,108592.63
RGEVWUKXWFOAID-UHFFFAOYSA-N,-5.0,137119.48
TZDUHAJSIBHXDL-LBPRGKRZSA-N,-6.3,75032.59
FGVVTMRZYROCTH-UHFFFAOYSA-N,-4.4,99054.55
VEZXCJBBBCKRPI-UHFFFAOYSA-N,-3.4,84779.72
KBHMHROOFHVLBA-SECBINFHSA-N,-5.0,95524.3
CIUUIPMOFZIWIZ-UHFFFAOYSA-N,-5.7,75232.43
DPYMFVXJLLWWEU-PVQJCKRUSA-N,-4.9,79107.11
YJYPHIXNFHFHND-UHFFFAOYSA-N,-6.4,71751.23
AYJVGKWCGIYEAK-UHFFFAOYSA-N,-6.1,76975.73
NHUHCSRWZMLRLA-UHFFFAOYSA-N,-6.0,61307.07
NBIIXXVUZAFLBC-UHFFFAOYSA-N,-3.6,96870.73
GSEJCLTVZPLZKY-UHFFFAOYSA-N,-4.5,103444.01
VEQOALNAAJBPNY-UHFFFAOYSA-N,-5.1,134168.53
ZYEPZINLLPPBMI-GOSISDBHSA-N,-5.1,57186.79
QCDWFXQBSFUVSP-UHFFFAOYSA-N,-5.1,96396.05
VNLMRPAWAMPLNZ-LURJTMIESA-N,-5.8,70102.18
PIWKPBJCKXDKJR-SFOWXEAESA-N,-5.0,73125.28
NHKZSTHOYNWEEZ-AFCXAGJDSA-N,-6.7,90549.14
HAWPXGHAZFHHAD-UHFFFAOYSA-N,-3.8,119176.75
HZQDCMWJEBCWBR-UUOKFMHZSA-N,-6.9,87711.81
IIXWYSCJSQVBQM-LLVKDONJSA-N,-6.9,56600.16
JSWZEAMFRNKZNL-UHFFFAOYSA-N,-6.7,66470.53
QFWPJPIVLCBXFJ-UHFFFAOYSA-N,-6.0,92631.72
JLRNKCZRCMIVKA-UHFFFAOYSA-N,-6.3,103739.84
YXKTVDFXDRQTKV-HNNXBMFYSA-N,-5.1,68495.61
JBIMVDZLSHOPLA-LSCVHKIXSA-N,-6.3,48794.8
JVVRCYWZTJLJSG-UHFFFAOYSA-N,-5.3,120240.14
RTZKZFJDLAIYFH-UHFFFAOYSA-N,-2.8,90002.91
AUFSOOYCQYDGES-SECBINFHSA-N,-5.7,84723.88
WDVSHHCDHLJJJR-UHFFFAOYSA-N,-6.3,85152.05
VWQZJJZGISNFOE-UHFFFAOYSA-N,-7.3,53587.62
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-6.0,65573.22
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-4.8,100888.94
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-4.5,103338.95
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-6.9,123780.81
HJXMNVQARNZTEE-NSHDSACASA-N,-6.0,91764.65
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-5.3,100501.43
HZTMGWSBSDLALI-UHFFFAOYSA-N,-5.6,65942.31
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-5.0,75822.98
YQNFBOJPTAXAKV-OMCISZLKSA-N,-4.7,54036.45
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-6.1,150699.98
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-4.5,126661.98
RMUCZJUITONUFY-UHFFFAOYSA-N,-5.9,76192.3
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-6.0,111150.37
JZWFDVDETGFGFC-UHFFFAOYSA-N,-6.1,55318.21
FVIGODVHAVLZOO-UHFFFAOYSA-N,-3.8,94847.27
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-6.4,52678.88
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-5.2,108056.54
KJHOZAZQWVKILO-UHFFFAOYSA-N,-5.5,82164.73
LTINPJMVDKPJJI-PBXRRBTRSA-N,-4.3,97183.82
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-7.3,60832.58
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-6.3,65702.87
VJOVAKSZILJDBB-UHFFFAOYSA-N,-3.5,85660.06
RATGSRSDPNECNO-QMMMGPOBSA-N,-4.9,96274.03
NGXUUAFYUCOICP-UHFFFAOYSA-N,-4.9,61023.82
TZRXHJWUDPFEEY-UHFFFAOYSA-N,-6.0,65573.22
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-4.8,100888.94
RIKMMFOAQPJVMX-UHFFFAOYSA-N,-4.0,96294.79
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-4.5,103338.95
YJBIJSVYPHRVCI-UHFFFAOYSA-N,-6.6,75353.2
GUBGYTABKSRVRQ-XLOQQCSPSA-N,-6.9,123780.81
HJXMNVQARNZTEE-NSHDSACASA-N,-6.0,91764.65
KFZMGEQAYNKOFK-UHFFFAOYSA-N,-3.1,87128.05
CYWFCPPBTWOZSF-UHFFFAOYSA-N,-5.3,100501.43
MQOBSOSZFYZQOK-UHFFFAOYSA-N,-6.7,84733.83
RARQHAFNGNPQCZ-UHFFFAOYSA-N,-6.0,72314.91
HZTMGWSBSDLALI-UHFFFAOYSA-N,-5.6,65942.31
BTCSSZJGUNDROE-UHFFFAOYSA-N,-4.0,99624.7
FFEARJCKVFRZRR-BYPYZUCNSA-N,-4.6,148986.47
JVTAAEKCZFNVCJ-UWTATZPHSA-N,-4.1,97555.49
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-5.0,75822.98
YQNFBOJPTAXAKV-OMCISZLKSA-N,-4.7,54036.45
ZWAOHEXOSAUJHY-ZIYNGMLESA-N,-6.1,150699.98
XSQUKJJJFZCRTK-UHFFFAOYSA-N,-3.2,93731.96
GLUUGHFHXGJENI-UHFFFAOYSA-N,-3.6,116799.44
ACTRVOBWPAIOHC-XIXRPRMCSA-N,-4.5,126661.98
RMUCZJUITONUFY-UHFFFAOYSA-N,-5.9,76192.3
JNMWHTHYDQTDQZ-UHFFFAOYSA-N,-1.8,70824.01
KNHUKKLJHYUCFP-UHFFFAOYSA-N,-5.0,119101.62
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-6.0,111150.37
JZWFDVDETGFGFC-UHFFFAOYSA-N,-6.1,55318.21
FVIGODVHAVLZOO-UHFFFAOYSA-N,-3.8,94847.27
GHOKWGTUZJEAQD-ZETCQYMHSA-N,-5.8,134437.48
SLWGJZPKHAXZQL-UHFFFAOYSA-N,-5.0,120403.58
GKPFBMQXTRZTOW-UHFFFAOYSA-N,-6.4,52678.88
FDQGNLOWMMVRQL-UHFFFAOYSA-N,-5.0,64137.41
YQGDEPYYFWUPGO-VKHMYHEASA-N,-4.4,101097.83
PHTMLLGDZBZXMW-AERCQKQUSA-N,-6.1,73702.77
PJSFRIWCGOHTNF-UHFFFAOYSA-N,-5.7,76145.35
ROHFNLRQFUQHCH-YFKPBYRVSA-N,-5.2,108056.54
VTHJTEIRLNZDEV-UHFFFAOYSA-L,-3.0,93356.35
GPTONYMQFTZPKC-UHFFFAOYSA-N,-6.1,87382.06
VVNCNSJFMMFHPL-VKHMYHEASA-N,-4.6,94514.93
KJHOZAZQWVKILO-UHFFFAOYSA-N,-5.5,82164.73
LTINPJMVDKPJJI-PBXRRBTRSA-N,-4.3,97183.82
AEMRFAOFKBGASW-UHFFFAOYSA-N,-3.7,86662.53
JIVZKJJQOZQXQB-UHFFFAOYSA-N,-5.4,95710.74
RRUDCFGSUDOHDG-UHFFFAOYSA-N,-3.8,109149.62
KXVSBTJVTUVNPM-UKPNQBOSSA-N,-7.3,60832.58
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,-6.3,65702.87
VJOVAKSZILJDBB-UHFFFAOYSA-N,-3.5,85660.06
RATGSRSDPNECNO-QMMMGPOBSA-N,-4.9,96274.03
NGXUUAFYUCOICP-UHFFFAOYSA-N,-4.9,61023.82
