ligand,E1,E2,E3
WSSJONWNBBTCMG-NWDGAFQWSA-N,-6.6,-6.9,-7.5
SNWQKAWITMVCQW-UHFFFAOYSA-N,-7.7,-7.8,-8.6
NMTBSNPBIGRZBL-UHFFFAOYSA-N,-6.5,-6.6,-6.8
BPEGJWRSRHCHSN-UHFFFAOYSA-N,-6.0,-5.9,-6.5
VQASKUSHBVDKGU-ZETCQYMHSA-N,-4.8,-4.7,-4.9
CKWHSYRZDLWQFV-HNNXBMFYSA-N,-5.5,-5.3,-5.5
JMUHBNWAORSSBD-WKYWBUFDSA-N,-3.6,-3.4,-4.1
UISARWKNNNHPGI-INIZCTEOSA-N,-6.1,-6.0,-6.4
CVXBEEMKQHEXEN-UHFFFAOYSA-N,-6.0,-6.1,-6.7
JTUQXGZRVLWBCR-GOSISDBHSA-N,-6.2,-7.0,-6.7
FLGCRGJDQJIJAW-INIZCTEOSA-N,-7.3,-7.7,-7.6
KLDXJTOLSGUMSJ-JGWLITMVSA-N,-4.4,-4.4,-4.9
GOZBHBFUQHMKQB-UHFFFAOYSA-N,-5.7,-6.0,-5.6
SKZKKFZAGNVIMN-UHFFFAOYSA-N,-4.8,-5.5,-5.2
MVMXJBMAGBRAHD-UHFFFAOYSA-N,-6.1,-6.6,-6.6
OFVFGKQCUDMLLP-UHFFFAOYSA-N,-7.1,-7.3,-7.9
DUGOZIWVEXMGBE-CHWSQXEVSA-N,-5.6,-6.0,-5.9
BQJODPIMMWWMFC-UHFFFAOYSA-N,-5.5,-5.6,-5.7
QADHLRWLCPCEKT-LOVVWNRFSA-N,-7.1,-7.2,-8.0
ZKGDBJAHIIXDDW-MRVPVSSYSA-N,-5.1,-5.3,-5.3
VWYQKFLLGRBICZ-UHFFFAOYSA-N,-5.5,-5.8,-5.6
JEJBJBKVPOWOQK-QGZVFWFLSA-N,-5.9,-6.3,-5.9
XSVMFMHYUFZWBK-NSHDSACASA-N,-5.5,-5.8,-6.2
ZGSDGGRVFIYKKE-OXQOHEQNSA-N,-6.4,-6.5,-7.3
LJQWYEFHNLTPBZ-UHFFFAOYSA-N,-5.0,-5.7,-5.4
