ligand,E1,E2,E3
BPEGJWRSRHCHSN-UHFFFAOYSA-N,-7.6,-7.6,-6.9
NMTBSNPBIGRZBL-UHFFFAOYSA-N,-7.8,-8.0,-7.0
MVMXJBMAGBRAHD-UHFFFAOYSA-N,-7.8,-7.3,-7.2
LJQWYEFHNLTPBZ-UHFFFAOYSA-N,-6.4,-6.1,-6.0
ZGSDGGRVFIYKKE-OXQOHEQNSA-N,-7.8,-8.5,-7.9
CVXBEEMKQHEXEN-UHFFFAOYSA-N,-7.3,-7.1,-7.2
UISARWKNNNHPGI-INIZCTEOSA-N,-7.2,-7.2,-7.2
BQJODPIMMWWMFC-UHFFFAOYSA-N,-6.4,-6.8,-6.1
ZKGDBJAHIIXDDW-MRVPVSSYSA-N,-6.5,-6.5,-5.9
OFVFGKQCUDMLLP-UHFFFAOYSA-N,-8.2,-8.4,-8.1
JMUHBNWAORSSBD-WKYWBUFDSA-N,-3.9,-3.7,-4.3
VWYQKFLLGRBICZ-UHFFFAOYSA-N,-5.9,-5.7,-6.0
QADHLRWLCPCEKT-LOVVWNRFSA-N,-8.9,-9.0,-9.0
XSVMFMHYUFZWBK-NSHDSACASA-N,-6.2,-6.6,-6.4
JTUQXGZRVLWBCR-GOSISDBHSA-N,-8.8,-7.8,-8.0
SKZKKFZAGNVIMN-UHFFFAOYSA-N,-6.2,-6.5,-5.3
CKWHSYRZDLWQFV-HNNXBMFYSA-N,-5.6,-6.2,-5.5
SNWQKAWITMVCQW-UHFFFAOYSA-N,-8.7,-8.9,-8.9
VQASKUSHBVDKGU-ZETCQYMHSA-N,-5.9,-5.9,-5.3
WSSJONWNBBTCMG-NWDGAFQWSA-N,-8.1,-8.3,-8.2
GOZBHBFUQHMKQB-UHFFFAOYSA-N,-7.2,-6.3,-6.2
JEJBJBKVPOWOQK-QGZVFWFLSA-N,-7.5,-7.0,-7.0
KLDXJTOLSGUMSJ-JGWLITMVSA-N,-6.0,-6.0,-5.6
FLGCRGJDQJIJAW-INIZCTEOSA-N,-8.9,-9.0,-8.6
DUGOZIWVEXMGBE-CHWSQXEVSA-N,-6.4,-6.6,-6.3
