ligand,E1,E2,E3
BQJODPIMMWWMFC-UHFFFAOYSA-N,-6.5,-6.6,-6.8
WSSJONWNBBTCMG-NWDGAFQWSA-N,-8.0,-8.3,-7.1
DUGOZIWVEXMGBE-CHWSQXEVSA-N,-7.4,-7.7,-7.3
ZKGDBJAHIIXDDW-MRVPVSSYSA-N,-6.1,-6.1,-6.2
ZGSDGGRVFIYKKE-OXQOHEQNSA-N,-6.5,-6.6,-6.2
VWYQKFLLGRBICZ-UHFFFAOYSA-N,-6.2,-6.5,-6.8
QADHLRWLCPCEKT-LOVVWNRFSA-N,-6.9,-7.0,-6.8
CKWHSYRZDLWQFV-HNNXBMFYSA-N,-7.0,-7.2,-6.1
JMUHBNWAORSSBD-WKYWBUFDSA-N,-4.2,-4.2,-3.4
JTUQXGZRVLWBCR-GOSISDBHSA-N,-7.2,-9.2,-7.7
UISARWKNNNHPGI-INIZCTEOSA-N,-8.3,-8.4,-6.6
OFVFGKQCUDMLLP-UHFFFAOYSA-N,-9.0,-9.4,-7.4
CVXBEEMKQHEXEN-UHFFFAOYSA-N,-7.9,-7.9,-8.3
FLGCRGJDQJIJAW-INIZCTEOSA-N,-7.5,-7.7,-7.4
SKZKKFZAGNVIMN-UHFFFAOYSA-N,-6.4,-6.1,-6.2
SNWQKAWITMVCQW-UHFFFAOYSA-N,-9.0,-8.8,-8.3
VQASKUSHBVDKGU-ZETCQYMHSA-N,-5.6,-5.8,-5.2
KLDXJTOLSGUMSJ-JGWLITMVSA-N,-6.0,-5.8,-5.6
BPEGJWRSRHCHSN-UHFFFAOYSA-N,-7.6,-6.5,-7.1
XSVMFMHYUFZWBK-NSHDSACASA-N,-7.2,-6.8,-5.9
MVMXJBMAGBRAHD-UHFFFAOYSA-N,-8.4,-8.5,-6.3
GOZBHBFUQHMKQB-UHFFFAOYSA-N,-7.0,-7.1,-5.8
JEJBJBKVPOWOQK-QGZVFWFLSA-N,-7.7,-7.5,-5.9
NMTBSNPBIGRZBL-UHFFFAOYSA-N,-7.6,-7.8,-7.0
LJQWYEFHNLTPBZ-UHFFFAOYSA-N,-7.1,-7.1,-6.3
