ligand,E1,E2,E3
VWYQKFLLGRBICZ-UHFFFAOYSA-N,-6.3,-6.1,-6.3
SKZKKFZAGNVIMN-UHFFFAOYSA-N,-5.7,-5.6,-5.9
MVMXJBMAGBRAHD-UHFFFAOYSA-N,-6.5,-6.3,-7.3
DUGOZIWVEXMGBE-CHWSQXEVSA-N,-6.0,-5.8,-7.2
OFVFGKQCUDMLLP-UHFFFAOYSA-N,-7.6,-7.7,-8.2
SNWQKAWITMVCQW-UHFFFAOYSA-N,-7.8,-7.7,-9.0
KLDXJTOLSGUMSJ-JGWLITMVSA-N,-5.0,-4.9,-5.2
ZKGDBJAHIIXDDW-MRVPVSSYSA-N,-5.7,-5.5,-5.9
CKWHSYRZDLWQFV-HNNXBMFYSA-N,-5.4,-6.2,-6.6
CVXBEEMKQHEXEN-UHFFFAOYSA-N,-6.2,-6.4,-7.6
FLGCRGJDQJIJAW-INIZCTEOSA-N,-7.8,-7.9,-8.7
ZGSDGGRVFIYKKE-OXQOHEQNSA-N,-6.5,-6.6,-8.0
JMUHBNWAORSSBD-WKYWBUFDSA-N,-3.2,-3.3,-3.4
UISARWKNNNHPGI-INIZCTEOSA-N,-6.6,-6.6,-6.7
JEJBJBKVPOWOQK-QGZVFWFLSA-N,-6.7,-6.0,-6.8
WSSJONWNBBTCMG-NWDGAFQWSA-N,-7.4,-8.0,-7.8
BQJODPIMMWWMFC-UHFFFAOYSA-N,-5.7,-6.2,-6.2
BPEGJWRSRHCHSN-UHFFFAOYSA-N,-6.3,-6.4,-6.3
XSVMFMHYUFZWBK-NSHDSACASA-N,-6.2,-6.4,-6.3
NMTBSNPBIGRZBL-UHFFFAOYSA-N,-6.5,-6.8,-6.9
QADHLRWLCPCEKT-LOVVWNRFSA-N,-7.8,-7.4,-8.2
VQASKUSHBVDKGU-ZETCQYMHSA-N,-5.0,-5.2,-5.3
JTUQXGZRVLWBCR-GOSISDBHSA-N,-6.5,-7.3,-8.6
GOZBHBFUQHMKQB-UHFFFAOYSA-N,-5.7,-6.6,-6.9
LJQWYEFHNLTPBZ-UHFFFAOYSA-N,-5.7,-6.1,-6.1
