ligand,E1,E2,E3
DGMJZELBSFOPHH-KVTDHHQDSA-N,-5.9,-6.8,-4.7
NULMGOSOSZBEQL-QMMMGPOBSA-N,-6.0,-6.3,-4.7
NEUSVAOJNUQRTM-UHFFFAOYSA-N,-5.8,-5.0,-4.5
QIFJTEYRIMDFPK-UHFFFAOYSA-N,-5.2,-6.3,-5.1
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,-5.4,-7.3,-5.4
NKJQZSDCCLDOQH-MRXNPFEDSA-N,-6.1,-7.8,-6.9
SKPLBLUECSEIFO-QMMMGPOBSA-N,-6.0,-6.3,-4.7
JUUFBMODXQKSTD-UHFFFAOYSA-N,-6.9,-6.8,-6.1
MPTXLVRHYGBOQY-UHFFFAOYSA-N,-7.0,-5.8,-5.2
UPOYFZYFGWBUKL-UHFFFAOYSA-N,-4.8,-5.7,-4.8
VXMOONUMYLCFJD-DHLKQENFSA-N,-6.7,-8.3,-6.5
KJONHKAYOJNZEC-UHFFFAOYSA-N,-6.0,-8.3,-6.1
ORRZGUBHBVWWOP-UHFFFAOYSA-N,-5.1,-5.9,-4.5
OXDOWGVJMITMJL-OAQYLSRUSA-N,-7.0,-7.7,-6.6
VZVGEDRCVUKSEL-UHFFFAOYSA-N,-4.9,-5.5,-4.4
QOBAOSCOLAGPKI-UHFFFAOYSA-N,-7.2,-8.1,-7.1
GUHPRPJDBZHYCJ-VIFPVBQESA-N,-6.5,-7.2,-5.6
YVPYQUNUQOZFHG-UHFFFAOYSA-N,-4.8,-6.0,-4.7
WOVKYSAHUYNSMH-RRKCRQDMSA-N,-4.9,-7.3,-5.1
PJVWKTKQMONHTI-OAHLLOKOSA-N,-6.6,-7.5,-6.9
IDWVKNARDDZONS-UHFFFAOYSA-N,-5.7,-7.8,-5.8
DHSUYTOATWAVLW-WFVMDLQDSA-N,-5.8,-6.5,-4.5
OVGORFFCBUIFIA-NSHDSACASA-N,-5.4,-5.5,-4.8
BAQCROVBDNBEEB-KSDLJXBFSA-N,-5.1,-7.8,-5.4
