ligand,E1,E2,E3
NULMGOSOSZBEQL-QMMMGPOBSA-N,-6.1,-6.4,-6.7
VXMOONUMYLCFJD-DHLKQENFSA-N,-8.9,-7.5,-8.3
KJONHKAYOJNZEC-UHFFFAOYSA-N,-7.9,-7.7,-8.7
OXDOWGVJMITMJL-OAQYLSRUSA-N,-7.3,-7.1,-7.4
DHSUYTOATWAVLW-WFVMDLQDSA-N,-6.6,-6.8,-7.0
YVPYQUNUQOZFHG-UHFFFAOYSA-N,-5.4,-5.4,-6.2
SKPLBLUECSEIFO-QMMMGPOBSA-N,-6.3,-6.5,-6.2
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,-7.4,-7.6,-7.6
OVGORFFCBUIFIA-NSHDSACASA-N,-5.6,-5.5,-6.1
BAQCROVBDNBEEB-KSDLJXBFSA-N,-7.4,-7.4,-8.2
WOVKYSAHUYNSMH-RRKCRQDMSA-N,-6.5,-6.6,-6.8
NKJQZSDCCLDOQH-MRXNPFEDSA-N,-8.3,-7.8,-7.9
DGMJZELBSFOPHH-KVTDHHQDSA-N,-6.0,-6.0,-5.9
QIFJTEYRIMDFPK-UHFFFAOYSA-N,-6.4,-6.0,-6.2
IDWVKNARDDZONS-UHFFFAOYSA-N,-7.1,-7.0,-7.5
JUUFBMODXQKSTD-UHFFFAOYSA-N,-7.2,-7.4,-7.7
ORRZGUBHBVWWOP-UHFFFAOYSA-N,-5.6,-5.3,-5.5
MPTXLVRHYGBOQY-UHFFFAOYSA-N,-6.2,-6.4,-7.1
VZVGEDRCVUKSEL-UHFFFAOYSA-N,-5.4,-5.2,-6.0
NEUSVAOJNUQRTM-UHFFFAOYSA-N,-5.6,-5.5,-6.1
UPOYFZYFGWBUKL-UHFFFAOYSA-N,-6.0,-5.8,-6.3
QOBAOSCOLAGPKI-UHFFFAOYSA-N,-7.7,-8.1,-9.2
PJVWKTKQMONHTI-OAHLLOKOSA-N,-7.8,-6.9,-7.5
GUHPRPJDBZHYCJ-VIFPVBQESA-N,-6.6,-7.4,-7.8
