ligand,E1,E2,E3
YVPYQUNUQOZFHG-UHFFFAOYSA-N,-4.6,-4.5,-4.7
JUUFBMODXQKSTD-UHFFFAOYSA-N,-6.6,-6.7,-5.8
VZVGEDRCVUKSEL-UHFFFAOYSA-N,-5.1,-4.7,-4.1
DHSUYTOATWAVLW-WFVMDLQDSA-N,-5.8,-6.0,-5.0
SKPLBLUECSEIFO-QMMMGPOBSA-N,-5.9,-6.1,-5.0
IDWVKNARDDZONS-UHFFFAOYSA-N,-6.0,-6.1,-5.7
QOBAOSCOLAGPKI-UHFFFAOYSA-N,-8.6,-7.0,-6.9
MPTXLVRHYGBOQY-UHFFFAOYSA-N,-5.9,-5.8,-5.3
QIFJTEYRIMDFPK-UHFFFAOYSA-N,-5.8,-4.7,-4.3
NKJQZSDCCLDOQH-MRXNPFEDSA-N,-6.5,-6.6,-6.4
UPOYFZYFGWBUKL-UHFFFAOYSA-N,-6.1,-5.3,-5.0
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,-6.6,-6.5,-5.4
KJONHKAYOJNZEC-UHFFFAOYSA-N,-8.8,-6.7,-6.1
ORRZGUBHBVWWOP-UHFFFAOYSA-N,-5.1,-4.8,-3.6
GUHPRPJDBZHYCJ-VIFPVBQESA-N,-6.9,-6.9,-6.0
NEUSVAOJNUQRTM-UHFFFAOYSA-N,-4.6,-4.2,-4.7
NULMGOSOSZBEQL-QMMMGPOBSA-N,-5.6,-5.3,-5.6
OVGORFFCBUIFIA-NSHDSACASA-N,-5.7,-5.2,-5.4
OXDOWGVJMITMJL-OAQYLSRUSA-N,-6.0,-6.1,-5.5
BAQCROVBDNBEEB-KSDLJXBFSA-N,-5.9,-5.0,-4.5
PJVWKTKQMONHTI-OAHLLOKOSA-N,-7.1,-6.5,-5.9
WOVKYSAHUYNSMH-RRKCRQDMSA-N,-6.2,-5.6,-5.0
DGMJZELBSFOPHH-KVTDHHQDSA-N,-5.5,-5.1,-4.7
VXMOONUMYLCFJD-DHLKQENFSA-N,-6.6,-6.3,-6.0
