ligand,E1,E2,E3
OUYCCCASQSFEME-QMMMGPOBSA-N,-5.3,-5.5,-4.9
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-5.8,-7.5,-5.8
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.9,-4.8,-5.4
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.5,-5.2,-4.8
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-4.8,-5.1,-5.0
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.1,-4.3,-4.5
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-4.4,-4.9,-4.2
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-4.1,-3.5,-4.5
LKACJLUUJRMGFK-UHFFFAOYSA-N,-4.1,-4.5,-3.9
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.8,-3.6,-3.3
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-3.3,-4.2,-3.2
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.6,-3.5,-4.0
FFKUDWZICMJVPA-UHFFFAOYSA-N,-5.9,-5.7,-5.3
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-5.1,-5.5,-5.3
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.2,-2.4,-2.4
WVDDGKGOMKODPV-UHFFFAOYSA-N,-4.9,-4.3,-4.0
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.1,-5.2,-6.0
XVQUOJBERHHONY-SECBINFHSA-N,-4.0,-4.5,-3.6
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.2,-5.1,-4.6
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-4.3,-5.0,-4.8
GIJXKZJWITVLHI-PMOLBWCYSA-N,-6.2,-7.9,-5.5
IKYIXZSIKOYSLD-NSHDSACASA-N,-6.6,-6.4,-5.3
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.4,-2.5,-2.4
OCAXFDULERPAJM-BQJUDKOJSA-N,-6.5,-7.8,-5.8
