ligand,E1,E2,E3
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.2,-4.2,-4.2
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-4.9,-5.0,-4.9
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.0,-2.1,-2.0
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.4,-3.4,-3.4
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.1,-5.1,-5.1
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.6,-3.7,-3.6
WVDDGKGOMKODPV-UHFFFAOYSA-N,-4.2,-4.1,-4.1
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-4.7,-4.7,-4.7
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-4.9,-4.7,-4.8
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.5,-3.5,-3.5
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-5.6,-5.6,-5.7
IKYIXZSIKOYSLD-NSHDSACASA-N,-6.6,-6.6,-6.6
OUYCCCASQSFEME-QMMMGPOBSA-N,-5.7,-5.6,-5.7
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.0,-2.0,-2.1
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-6.0,-5.9,-5.9
OCAXFDULERPAJM-BQJUDKOJSA-N,-6.1,-6.7,-6.2
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.0,-4.0,-4.0
XVQUOJBERHHONY-SECBINFHSA-N,-4.5,-4.5,-4.5
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.2,-5.3,-5.3
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-7.5,-7.4,-7.4
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.8,-4.8,-4.9
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.8,-5.9,-5.8
FFKUDWZICMJVPA-UHFFFAOYSA-N,-5.9,-5.9,-5.9
GIJXKZJWITVLHI-PMOLBWCYSA-N,-5.9,-5.9,-5.9
