ligand,E1,E2,E3
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-8.3,-8.1,-6.4
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.2,-4.8,-5.1
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.3,-4.7,-4.1
XVQUOJBERHHONY-SECBINFHSA-N,-5.0,-4.2,-3.8
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-5.0,-4.2,-4.4
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.6,-4.8,-4.6
GIJXKZJWITVLHI-PMOLBWCYSA-N,-8.6,-7.9,-6.3
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.9,-2.8,-3.3
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.2,-2.2,-2.2
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.1,-4.4,-4.1
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.3,-5.4,-4.6
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-4.7,-4.5,-4.3
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.3,-3.8,-4.3
OUYCCCASQSFEME-QMMMGPOBSA-N,-6.2,-5.1,-4.6
IKYIXZSIKOYSLD-NSHDSACASA-N,-7.8,-7.4,-5.9
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.7,-3.2,-3.4
OCAXFDULERPAJM-BQJUDKOJSA-N,-8.9,-7.8,-6.0
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.5,-3.3,-3.7
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.2,-3.7,-4.2
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.5,-3.8,-4.5
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.3,-2.3,-2.2
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.1,-4.8,-4.6
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-4.0,-3.5,-3.5
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.6,-3.5,-3.7
