ligand,E1,E2,E3
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-4.6,-5.2,-5.0
OCAXFDULERPAJM-BQJUDKOJSA-N,-6.6,-6.2,-6.7
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-4.6,-4.7,-5.0
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.4,-3.6,-3.5
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-4.1,-4.6,-4.4
LKACJLUUJRMGFK-UHFFFAOYSA-N,-3.6,-4.3,-3.9
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.3,-2.1,-2.3
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.3,-5.1,-5.3
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-4.9,-5.0,-4.6
GIJXKZJWITVLHI-PMOLBWCYSA-N,-6.3,-5.8,-6.7
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.3,-3.9,-3.5
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.3,-4.1,-3.6
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.5,-4.9,-4.7
IKYIXZSIKOYSLD-NSHDSACASA-N,-5.9,-5.7,-6.3
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-4.8,-5.2,-4.7
FFKUDWZICMJVPA-UHFFFAOYSA-N,-5.9,-5.7,-5.9
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-5.8,-5.7,-5.7
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.3,-2.1,-2.3
XVQUOJBERHHONY-SECBINFHSA-N,-4.3,-3.7,-4.5
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.1,-4.6,-4.2
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-3.6,-3.7,-4.0
WVDDGKGOMKODPV-UHFFFAOYSA-N,-4.4,-4.2,-4.4
OUYCCCASQSFEME-QMMMGPOBSA-N,-5.3,-4.9,-5.4
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-6.4,-6.6,-6.6
