ligand,E1,E2,E3
PMRYVIKBURPHAH-UHFFFAOYSA-N,-4.0,-3.5,-3.1
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.2,-4.2,-4.1
OCAXFDULERPAJM-BQJUDKOJSA-N,-10.4,-5.9,-6.3
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.5,-2.6,-1.9
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-6.1,-5.5,-4.6
XVQUOJBERHHONY-SECBINFHSA-N,-5.8,-5.6,-4.0
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.6,-5.0,-5.2
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.8,-5.1,-3.8
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.9,-3.9,-3.3
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-5.0,-4.1,-4.7
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.5,-4.3,-4.5
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.5,-2.6,-2.0
GIJXKZJWITVLHI-PMOLBWCYSA-N,-9.7,-5.7,-6.0
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.7,-4.8,-4.0
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-7.8,-5.7,-4.8
IKYIXZSIKOYSLD-NSHDSACASA-N,-9.2,-6.0,-5.7
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-6.3,-5.7,-4.6
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.9,-4.1,-3.3
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-5.2,-5.3,-4.3
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-6.0,-4.3,-4.5
OUYCCCASQSFEME-QMMMGPOBSA-N,-6.9,-6.1,-4.8
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-6.3,-5.5,-5.0
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-8.9,-6.4,-6.3
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.9,-5.0,-3.8
