ligand,E1,E2,E3
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.2,-3.7,-3.4
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.0,-3.8,-3.4
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-4.9,-3.7,-3.7
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.3,-4.6,-4.5
GIJXKZJWITVLHI-PMOLBWCYSA-N,-7.1,-5.7,-5.6
OUYCCCASQSFEME-QMMMGPOBSA-N,-5.3,-4.9,-5.0
FFKUDWZICMJVPA-UHFFFAOYSA-N,-5.9,-4.9,-5.0
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.2,-3.1,-2.8
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-5.5,-4.7,-4.8
LKACJLUUJRMGFK-UHFFFAOYSA-N,-3.9,-4.1,-3.9
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.0,-4.2,-3.9
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-6.9,-5.8,-6.0
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.4,-2.0,-1.8
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-2.9,-3.1,-2.8
XVQUOJBERHHONY-SECBINFHSA-N,-4.6,-3.8,-3.9
OCAXFDULERPAJM-BQJUDKOJSA-N,-6.9,-5.7,-6.0
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-4.2,-3.9,-4.2
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-4.9,-4.0,-4.2
IKYIXZSIKOYSLD-NSHDSACASA-N,-6.9,-5.6,-5.6
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-4.8,-4.4,-4.8
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-4.9,-4.0,-3.9
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-4.9,-4.2,-4.1
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.5,-2.8,-2.7
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.1,-2.1,-1.7
