ligand,E1,E2,E3
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.5,-4.1,-3.5
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.8,-5.4,-4.5
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.2,-4.8,-4.4
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.1,-2.0,-2.1
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.8,-3.8,-3.3
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.3,-4.8,-3.7
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-6.1,-5.5,-4.2
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.4,-4.2,-3.9
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.3,-4.8,-4.5
OUYCCCASQSFEME-QMMMGPOBSA-N,-6.3,-5.6,-4.8
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.8,-5.5,-5.2
IKYIXZSIKOYSLD-NSHDSACASA-N,-7.1,-6.8,-5.6
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-5.4,-4.6,-4.4
XVQUOJBERHHONY-SECBINFHSA-N,-4.6,-4.2,-3.4
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.7,-5.7,-5.2
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.0,-2.0,-2.1
WVDDGKGOMKODPV-UHFFFAOYSA-N,-4.6,-4.1,-4.1
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.3,-5.1,-4.2
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.7,-3.4,-3.3
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-8.1,-7.8,-7.0
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-6.3,-5.2,-4.6
GIJXKZJWITVLHI-PMOLBWCYSA-N,-6.5,-6.8,-5.6
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-3.9,-3.3,-3.1
OCAXFDULERPAJM-BQJUDKOJSA-N,-7.2,-6.8,-6.2
