ligand,E1,E2,E3
GIJXKZJWITVLHI-PMOLBWCYSA-N,-5.8,-7.4,-5.8
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-4.2,-4.2,-3.2
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.4,-5.0,-4.2
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.6,-2.2,-2.5
IKYIXZSIKOYSLD-NSHDSACASA-N,-5.4,-6.4,-5.7
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.5,-5.2,-3.7
XVQUOJBERHHONY-SECBINFHSA-N,-4.8,-4.5,-4.0
OCAXFDULERPAJM-BQJUDKOJSA-N,-6.2,-7.2,-6.3
WVDDGKGOMKODPV-UHFFFAOYSA-N,-4.9,-5.1,-4.0
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.2,-6.1,-4.9
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.4,-4.5,-3.3
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.5,-2.2,-2.2
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.9,-3.6,-2.9
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-6.6,-7.7,-6.4
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-5.0,-5.1,-3.9
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-4.1,-3.7,-3.1
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-5.1,-6.0,-4.0
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.0,-5.1,-3.8
FFKUDWZICMJVPA-UHFFFAOYSA-N,-5.9,-6.0,-5.2
OUYCCCASQSFEME-QMMMGPOBSA-N,-5.4,-5.9,-4.6
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-3.9,-4.6,-3.5
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.9,-6.3,-3.9
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.1,-6.0,-4.2
LKACJLUUJRMGFK-UHFFFAOYSA-N,-4.1,-5.4,-4.3
