ligand,E1,E2,E3
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-6.9,-9.9,-8.1
IKYIXZSIKOYSLD-NSHDSACASA-N,-7.8,-7.7,-4.9
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-5.1,-5.3,-5.2
OCAXFDULERPAJM-BQJUDKOJSA-N,-8.6,-7.6,2.7
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-5.2,-5.0,-5.3
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.3,-4.9,-5.6
GIJXKZJWITVLHI-PMOLBWCYSA-N,-9.5,-9.3,-0.3
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.7,-2.7,-2.4
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.3,-4.7,-5.3
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.6,-5.2,-6.3
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-6.3,-5.7,-6.2
PMRYVIKBURPHAH-UHFFFAOYSA-N,-4.0,-3.9,-4.0
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.9,-4.8,-4.4
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.8,-2.7,-2.4
XVQUOJBERHHONY-SECBINFHSA-N,-5.7,-5.4,-5.3
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-7.0,-5.9,-6.5
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-6.2,-6.1,-5.7
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.3,-4.2,-4.6
FFKUDWZICMJVPA-UHFFFAOYSA-N,-7.7,-6.7,-6.7
OUYCCCASQSFEME-QMMMGPOBSA-N,-7.3,-7.2,-6.7
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.8,-5.7,-5.1
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-4.0,-3.7,-3.4
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.8,-5.5,-5.7
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-4.1,-4.2,-4.1
