ligand,E1,E2,E3
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.6,-2.6,-3.0
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-5.5,-3.8,-4.2
GIJXKZJWITVLHI-PMOLBWCYSA-N,-6.0,-4.3,-6.0
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.2,-2.0,-2.1
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.8,-3.5,-3.7
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.3,-3.7,-4.3
LKACJLUUJRMGFK-UHFFFAOYSA-N,-4.0,-3.1,-4.1
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-7.1,-5.1,-7.3
IKYIXZSIKOYSLD-NSHDSACASA-N,-6.9,-4.8,-5.2
OUYCCCASQSFEME-QMMMGPOBSA-N,-6.2,-4.2,-4.7
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.7,-4.1,-5.0
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-4.9,-3.5,-4.4
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-6.0,-3.8,-4.3
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.2,-3.2,-3.5
WVDDGKGOMKODPV-UHFFFAOYSA-N,-4.7,-3.1,-3.7
OCAXFDULERPAJM-BQJUDKOJSA-N,-6.3,-4.7,-6.4
XVQUOJBERHHONY-SECBINFHSA-N,-4.7,-3.0,-4.0
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.2,-3.4,-4.1
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.7,-4.0,-4.2
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-4.3,-2.8,-2.9
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.5,-3.8,-4.5
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-4.3,-3.3,-3.1
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-5.7,-4.2,-5.2
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.1,-2.0,-1.9
