ligand,E1,E2,E3
IBAQFPQHRJAVAV-ULAWRXDQSA-N,-4.7,-4.5,-4.4
OCAXFDULERPAJM-BQJUDKOJSA-N,-8.9,-7.8,-6.0
ORTQZVOHEJQUHG-UHFFFAOYSA-L,-2.2,-2.2,-2.2
FFKUDWZICMJVPA-UHFFFAOYSA-N,-6.0,-5.0,-5.0
FKDHHVKWGRFRTG-VOTSOKGWSA-N,-5.6,-4.8,-4.6
LKACJLUUJRMGFK-UHFFFAOYSA-N,-5.0,-4.2,-4.1
PTKSEFOSCHHMPD-SNVBAGLBSA-N,-6.3,-5.4,-4.6
BDJRBEYXGGNYIS-UHFFFAOYSA-N,-5.5,-4.8,-4.3
BZQFBWGGLXLEPQ-REOHCLBHSA-N,-5.0,-4.2,-4.3
YWXYYJSYQOXTPL-SLPGGIOYSA-N,-5.1,-4.8,-4.7
PEDCQBHIVMGVHV-UHFFFAOYSA-N,-3.7,-3.3,-3.4
NMCUIPGRVMDVDB-UHFFFAOYSA-L,-2.3,-2.3,-2.2
PMRYVIKBURPHAH-UHFFFAOYSA-N,-3.9,-2.8,-3.3
GIJXKZJWITVLHI-PMOLBWCYSA-N,-8.6,-7.6,-6.3
OUYCCCASQSFEME-QMMMGPOBSA-N,-6.2,-5.1,-4.5
XRVCFZPJAHWYTB-UHFFFAOYSA-N,-4.5,-3.4,-3.7
IKYIXZSIKOYSLD-NSHDSACASA-N,-7.8,-7.4,-5.9
WVDDGKGOMKODPV-UHFFFAOYSA-N,-5.2,-3.8,-4.2
KZTZJUQNSSLNAG-UHFFFAOYSA-N,-4.0,-3.0,-3.5
AYFVYJQAPQTCCC-GBXIJSLDSA-N,-4.6,-3.5,-3.9
KYAKGJDISSNVPZ-UHFFFAOYSA-N,-8.4,-8.2,-6.1
PYAOPMWCFSVFOT-UHFFFAOYSA-N,-5.4,-3.8,-4.5
XVQUOJBERHHONY-SECBINFHSA-N,-5.2,-4.0,-3.8
GLVAUDGFNGKCSF-UHFFFAOYSA-N,-5.3,-3.8,-4.3
