ligand,binding score,energy
DKGZKTPJOSAWFA-UHFFFAOYSA-N,309477.14,-8.9
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1314806.95,-6.1
FEWJPZIEWOKRBE-JCYAYHJZSA-N,306067.43,-4.8
GZUITABIAKMVPG-UHFFFAOYSA-N,413962.49,-10.2
VWVSBHGCDBMOOT-IIEHVVJPSA-N,342249.61,-9.0
WWZKQHOCKIZLMA-UHFFFAOYSA-N,281190.18,-5.0
AJOQSQHYDOFIOX-SECBINFHSA-N,235451.57,-7.3
KWGRBVOPPLSCSI-WPRPVWTQSA-N,311079.87,-6.0
LEVWYRKDKASIDU-IMJSIDKUSA-N,1876170.13,-5.3
LGAJOMLFGCSBFF-OLXDQKQCSA-N,345473.03,-9.0
BUGYDGFZZOZRHP-CDECOKDKSA-N,712565.64,-6.2
WOFMFGQZHJDGCX-ZULDAHANSA-N,490719.01,-8.1
JFPVXVDWJQMJEE-IZRZKJBUSA-N,887866.54,-7.6
BMOVQUBVGICXQN-MKPDMIMOSA-N,830190.45,-8.4
IMYZQPCYWPFTAG-YWVKMMECSA-N,600870.79,-5.6
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1245245.35,-5.7
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1138765.73,-5.1
LCAAMXMULMCKLJ-UHFFFAOYSA-N,689541.12,-7.5
PVHUJELLJLJGLN-INIZCTEOSA-N,1183215.67,-7.2
FBPFZTCFMRRESA-JGWLITMVSA-N,335068.41,-5.0
HJPHIJVSRJVAGC-SSDOTTSWSA-N,863627.31,-4.2
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,393797.21,-8.5
OIRCOABEOLEUMC-GEJPAHFPSA-N,659436.01,-1.4
SLYPOVJCSQHITR-UHFFFAOYSA-N,656332.74,-5.9
NETZHAKZCGBWSS-CEDHKZHLSA-N,307674.62,-8.2
HNDVDQJCIGZPNO-YFKPBYRVSA-N,978395.06,-5.2
HTJXMOGUGMSZOG-UHFFFAOYSA-N,679560.95,-7.4
WYRWAVVTDKZRIJ-MRXNPFEDSA-N,412743.83,-7.9
PFTAWBLQPZVEMU-DZGCQCFKSA-N,703803.35,-8.6
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1274127.69,-4.6
WYMSBXTXOHUIGT-UHFFFAOYSA-N,1128854.25,-6.4
TZADDXVKYWMEHX-YFKPBYRVSA-N,1319752.32,-5.5
WDICTQVBXKADBP-UHFFFAOYSA-N,435093.88,-6.3
QTQPVLDZQVPLGV-AWEZNQCLSA-N,450653.28,-7.4
