ligand,binding score,energy
VWVSBHGCDBMOOT-IIEHVVJPSA-N,344957.37,-9.0
FBPFZTCFMRRESA-JGWLITMVSA-N,361606.29,-5.4
WWZKQHOCKIZLMA-UHFFFAOYSA-N,292641.85,-5.2
OIRCOABEOLEUMC-GEJPAHFPSA-N,664213.21,-1.4
IMYZQPCYWPFTAG-YWVKMMECSA-N,608752.85,-5.6
WOFMFGQZHJDGCX-ZULDAHANSA-N,494054.31,-8.1
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,405142.5,-8.4
SLYPOVJCSQHITR-UHFFFAOYSA-N,662421.0,-5.9
HJPHIJVSRJVAGC-SSDOTTSWSA-N,873594.64,-4.2
NETZHAKZCGBWSS-CEDHKZHLSA-N,310013.31,-8.2
GZUITABIAKMVPG-UHFFFAOYSA-N,418382.57,-10.2
PVHUJELLJLJGLN-INIZCTEOSA-N,1192255.03,-7.0
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1258567.98,-5.7
LGAJOMLFGCSBFF-OLXDQKQCSA-N,356272.97,-9.0
BUGYDGFZZOZRHP-CDECOKDKSA-N,729236.23,-6.2
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1156834.25,-5.1
AJOQSQHYDOFIOX-SECBINFHSA-N,241337.31,-7.3
JFPVXVDWJQMJEE-IZRZKJBUSA-N,898090.73,-7.6
FEWJPZIEWOKRBE-JCYAYHJZSA-N,331357.58,-5.1
LEVWYRKDKASIDU-IMJSIDKUSA-N,1889514.44,-5.4
KWGRBVOPPLSCSI-WPRPVWTQSA-N,332588.81,-6.0
LCAAMXMULMCKLJ-UHFFFAOYSA-N,694505.9,-7.4
DKGZKTPJOSAWFA-UHFFFAOYSA-N,312268.23,-8.9
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1329453.05,-6.0
BMOVQUBVGICXQN-MKPDMIMOSA-N,838194.38,-8.1
QTQPVLDZQVPLGV-AWEZNQCLSA-N,478675.6,-7.4
NJCJBUHJQLFDSW-UHFFFAOYSA-N,576730.43,-7.6
KRMDCWKBEZIMAB-UHFFFAOYSA-N,690708.38,-8.0
NUKCGLDCWQXYOQ-UHFFFAOYSA-N,322303.84,-6.7
YFDSDPIBEUFTMI-UHFFFAOYSA-N,254950.7,-3.7
PYVUMAGVCSQCBD-RFAUZJTJSA-N,675954.51,-9.2
XXVROGAVTTXONC-NSHDSACASA-N,232067.76,-5.7
PFTAWBLQPZVEMU-DZGCQCFKSA-N,709131.13,-8.6
WTFXJFJYEJZMFO-UHFFFAOYSA-N,1068529.48,-8.0
UDMBCSSLTHHNCD-KQYNXXCUSA-N,385307.77,-7.3
YMFIJXDFAPHJIN-SECBINFHSA-N,678673.71,-7.0
WYRWAVVTDKZRIJ-MRXNPFEDSA-N,421404.14,-8.0
BJOLKYGKSZKIGU-UHFFFAOYSA-N,1285967.62,-4.7
CHBRHODLKOZEPZ-UHFFFAOYSA-N,1154271.22,-7.0
AKUJBENLRBOFTD-QZIXMDIESA-N,699893.51,-8.5
WDICTQVBXKADBP-UHFFFAOYSA-N,461034.28,-6.5
LVRLSYPNFFBYCZ-VGWMRTNUSA-N,794219.92,-8.3
YGCODSQDUUUKIV-UHFFFAOYSA-N,566583.59,-6.0
HNDVDQJCIGZPNO-YFKPBYRVSA-N,994289.68,-5.2
HTJXMOGUGMSZOG-UHFFFAOYSA-N,690016.77,-7.3
XCPGHVQEEXUHNC-UHFFFAOYSA-N,831464.85,-8.6
WYMSBXTXOHUIGT-UHFFFAOYSA-N,1165213.3,-6.3
PAZJSJFMUHDSTF-AWEZNQCLSA-N,1043155.41,-6.3
TZADDXVKYWMEHX-YFKPBYRVSA-N,1350816.1,-5.5
YEHCICAEULNIGD-MZMPZRCHSA-N,520028.3,-7.6
IVVNZDGDKPTYHK-JTQLQIEISA-N,576887.86,-6.8
HTQBXNHDCUEHJF-XWLPCZSASA-N,410228.65,-2.0
LOUPRKONTZGTKE-WZBLMQSHSA-N,661980.7,-8.2
OUDSBRTVNLOZBN-UHFFFAOYSA-N,945188.28,-8.2
ZZQMUJGZCZTLQD-UHFFFAOYSA-N,1314945.01,-7.7
WQZGKKKJIJFFOK-VFUOTHLCSA-N,1457926.45,-5.9
JBACAGZMXLDQCR-UHFFFAOYSA-N,1193846.25,-7.2
ZTVIKZXZYLEVOL-CBBWQLFWSA-N,1035568.91,-7.9
VLCYCQAOQCDTCN-ZCFIWIBFSA-N,2011360.8,-5.2
