ligand,binding score,energy
OIRCOABEOLEUMC-GEJPAHFPSA-N,615130.65,-1.1
BUGYDGFZZOZRHP-CDECOKDKSA-N,675948.96,-4.8
DCSCXTJOXBUFGB-JGVFFNPUSA-N,1177542.21,-5.2
NETZHAKZCGBWSS-CEDHKZHLSA-N,285336.24,-6.7
WWZKQHOCKIZLMA-UHFFFAOYSA-N,365968.74,-5.0
HJPHIJVSRJVAGC-SSDOTTSWSA-N,842383.39,-4.3
JFPVXVDWJQMJEE-IZRZKJBUSA-N,833235.12,-6.1
OFZCIYFFPZCNJE-GFCCVEGCSA-N,1242337.92,-5.8
SLYPOVJCSQHITR-UHFFFAOYSA-N,637386.72,-5.6
LEVWYRKDKASIDU-IMJSIDKUSA-N,1785271.27,-5.4
DKGZKTPJOSAWFA-UHFFFAOYSA-N,287731.4,-7.5
WOFMFGQZHJDGCX-ZULDAHANSA-N,455989.77,-6.3
VWVSBHGCDBMOOT-IIEHVVJPSA-N,318619.57,-6.2
LGAJOMLFGCSBFF-OLXDQKQCSA-N,323115.92,-6.8
IRYJRGCIQBGHIV-UHFFFAOYSA-N,1078363.79,-5.1
FBPFZTCFMRRESA-JGWLITMVSA-N,450608.65,-5.3
WMCMJIGLYZDKRN-ZDUSSCGKSA-N,370378.76,-7.7
LCAAMXMULMCKLJ-UHFFFAOYSA-N,641595.13,-6.4
PVHUJELLJLJGLN-INIZCTEOSA-N,1115092.68,-6.0
IMYZQPCYWPFTAG-YWVKMMECSA-N,559761.34,-4.7
GZUITABIAKMVPG-UHFFFAOYSA-N,384886.82,-7.9
KWGRBVOPPLSCSI-WPRPVWTQSA-N,510129.59,-5.3
BMOVQUBVGICXQN-MKPDMIMOSA-N,773857.76,-6.0
AJOQSQHYDOFIOX-SECBINFHSA-N,288953.73,-6.3
FEWJPZIEWOKRBE-JCYAYHJZSA-N,388832.77,-5.1
WTFXJFJYEJZMFO-UHFFFAOYSA-N,993795.29,-6.9
YMFIJXDFAPHJIN-SECBINFHSA-N,625279.63,-5.7
WYMSBXTXOHUIGT-UHFFFAOYSA-N,1099537.13,-5.4
