ligand,E1,E2,E3
YNJBWRMUSHSURL-UHFFFAOYSA-N,-3.8,-3.6,-3.4
SUAJWTBTMNHVBZ-GSVOUGTGSA-N,-5.3,-4.5,-4.3
ZQMQGBHQZZQTJE-UHFFFAOYSA-N,-6.9,-6.3,-6.1
CPJSUEIXXCENMM-UHFFFAOYSA-N,-5.1,-4.9,-4.9
YXSLJKQTIDHPOT-LJCJQEJUSA-N,-7.7,-7.7,-6.1
HYIMSNHJOBLJNT-UHFFFAOYSA-N,-6.8,-6.7,-5.8
ZELCNSAUMHNSSU-ISLYRVAYSA-N,-6.9,-7.0,-6.7
QZVNQOLPLYWLHQ-ZEQKJWHPSA-N,-7.8,-7.5,-8.0
XWZXRENCCHMZNF-RXMQYKEDSA-N,-4.6,-4.2,-4.4
SKIVFJLNDNKQPD-UHFFFAOYSA-N,-6.1,-5.6,-5.2
MROJXXOCABQVEF-UHFFFAOYSA-N,-5.7,-5.2,-5.4
VJZITPJGSQKZMX-XDPRQOKASA-N,-9.5,-9.3,-9.5
UVTLONZTPXCUPU-ZNMIVQPWSA-N,-5.7,-5.7,-5.7
LQJARUQXWJSDFL-UHFFFAOYSA-N,-5.6,-5.0,-4.8
ZFXYFBGIUFBOJW-UHFFFAOYSA-N,-5.2,-5.1,-5.2
FFYNAVGJSYHHFO-NRFANRHFSA-N,-6.9,-7.0,-6.4
XGNKHIPCARGLGS-UHFFFAOYSA-N,-6.5,-6.5,-6.7
DFEYYRMXOJXZRJ-UHFFFAOYSA-N,-4.6,-4.2,-4.1
HHFOOWPWAXNJNY-SECBINFHSA-N,-4.6,-4.7,-4.3
RYYCJUAHISIHTL-UHFFFAOYSA-N,-5.9,-5.7,-5.6
DYZJXZOQQRXDLE-AWEZNQCLSA-O,-5.5,-5.6,-5.9
GHASVSINZRGABV-UHFFFAOYSA-N,-4.9,-4.8,-4.8
GYDJEQRTZSCIOI-LJGSYFOKSA-N,-4.9,-4.7,-4.5
UMJHTFHIQDEGKB-UHFFFAOYSA-N,-6.3,-6.0,-5.5
SVEBYYWCXTVYCR-LBPRGKRZSA-N,-5.7,-5.7,-5.3
