ligand,E1,E2,E3
YXSLJKQTIDHPOT-LJCJQEJUSA-N,-7.5,-5.8,-5.9
FFYNAVGJSYHHFO-NRFANRHFSA-N,-7.2,-5.6,-6.7
RYYCJUAHISIHTL-UHFFFAOYSA-N,-6.1,-5.5,-5.3
GHASVSINZRGABV-UHFFFAOYSA-N,-5.6,-4.7,-4.7
UVTLONZTPXCUPU-ZNMIVQPWSA-N,-6.2,-5.1,-5.6
DYZJXZOQQRXDLE-AWEZNQCLSA-O,-6.7,-4.5,-5.1
HYIMSNHJOBLJNT-UHFFFAOYSA-N,-5.8,-4.7,-6.3
ZQMQGBHQZZQTJE-UHFFFAOYSA-N,-7.5,-6.1,-6.6
ZELCNSAUMHNSSU-ISLYRVAYSA-N,-7.3,-6.2,-5.7
HHFOOWPWAXNJNY-SECBINFHSA-N,-5.4,-4.1,-4.9
XGNKHIPCARGLGS-UHFFFAOYSA-N,-6.6,-5.7,-6.6
YNJBWRMUSHSURL-UHFFFAOYSA-N,-4.5,-3.6,-3.8
SVEBYYWCXTVYCR-LBPRGKRZSA-N,-6.7,-5.7,-5.4
QZVNQOLPLYWLHQ-ZEQKJWHPSA-N,-7.5,-6.7,-7.7
VJZITPJGSQKZMX-XDPRQOKASA-N,-8.1,-6.3,-7.7
MROJXXOCABQVEF-UHFFFAOYSA-N,-6.3,-5.9,-6.0
GYDJEQRTZSCIOI-LJGSYFOKSA-N,-5.6,-5.6,-5.2
CPJSUEIXXCENMM-UHFFFAOYSA-N,-5.9,-4.4,-4.8
ZFXYFBGIUFBOJW-UHFFFAOYSA-N,-6.2,-5.5,-5.0
DFEYYRMXOJXZRJ-UHFFFAOYSA-N,-5.4,-4.8,-4.4
SKIVFJLNDNKQPD-UHFFFAOYSA-N,-6.5,-5.3,-5.5
SUAJWTBTMNHVBZ-GSVOUGTGSA-N,-5.0,-4.1,-5.1
UMJHTFHIQDEGKB-UHFFFAOYSA-N,-6.4,-5.0,-5.8
LQJARUQXWJSDFL-UHFFFAOYSA-N,-5.8,-4.5,-4.9
XWZXRENCCHMZNF-RXMQYKEDSA-N,-5.7,-4.6,-4.7
