ligand,E1,E2,E3
RZWPJFMNFATBEG-UHFFFAOYSA-N,-8.3,-6.5,-6.8
JZUFKLXOESDKRF-UHFFFAOYSA-N,-6.7,-5.9,-6.3
IZYQCDNLUPLXOO-UHFFFAOYSA-N,-7.3,-5.6,-6.5
IDPUKCWIGUEADI-UHFFFAOYSA-N,-6.1,-4.4,-5.0
MEZLKOACVSPNER-GFCCVEGCSA-N,-6.2,-4.5,-5.3
FUBVWMNBEHXPSU-UHFFFAOYSA-N,-6.1,-7.4,-7.3
XSCGXQMFQXDFCW-UHFFFAOYSA-N,-6.9,-6.6,-6.4
ZFMITUMMTDLWHR-UHFFFAOYSA-N,-7.0,-5.6,-5.3
MVFGUOIZUNYYSO-LLVKDONJSA-N,-6.8,-5.6,-5.6
FRIZVHMAECRUBR-KIWWSDKQSA-N,-7.0,-5.8,-6.4
ZULJGOSFKWFVRX-UHFFFAOYSA-N,-6.2,-5.4,-5.6
XNMYNYSCEJBRPZ-UHFFFAOYSA-N,-6.6,-5.8,-5.6
ACGDKVXYNVEAGU-UHFFFAOYSA-N,-7.0,-5.7,-5.5
MMNICIJVQJJHHF-LJQANCHMSA-N,-7.3,-6.2,-6.7
JRWZLRBJNMZMFE-CYBMUJFWSA-N,-8.5,-6.4,-6.5
PGAVKCOVUIYSFO-XVFCMESISA-N,-7.9,-6.3,-7.5
CXOXHMZGEKVPMT-UHFFFAOYSA-N,-7.4,-6.3,-6.7
YSXKPIUOCJLQIE-ZFMNYDKASA-N,-8.5,-6.5,-6.7
JRWZLRBJNMZMFE-ZDUSSCGKSA-N,-8.1,-6.6,-6.9
JXUMCVDPMJWGSI-UHFFFAOYSA-N,-5.0,-4.3,-4.9
ZDXPYRJPNDTMRX-VKHMYHEASA-N,-5.0,-4.5,-4.5
KYCBWEZLKCTALM-UHFFFAOYSA-N,-6.6,-5.7,-5.9
LRXXRIXDSAEIOR-ZDUSSCGKSA-N,-7.3,-6.4,-5.5
PTGXAUBQBSGPKF-ZRGWGRIASA-N,-7.5,-5.5,-6.4
VSQQQLOSPVPRAZ-RRKCRQDMSA-N,-6.6,-5.7,-6.5
