ligand,E1,E2,E3
JXUMCVDPMJWGSI-UHFFFAOYSA-N,-4.9,-4.9,-5.1
YSXKPIUOCJLQIE-ZFMNYDKASA-N,-7.2,-7.6,-7.7
ZULJGOSFKWFVRX-UHFFFAOYSA-N,-5.8,-6.4,-6.2
LRXXRIXDSAEIOR-ZDUSSCGKSA-N,-7.0,-7.1,-7.6
PGAVKCOVUIYSFO-XVFCMESISA-N,-7.1,-7.4,-7.6
ACGDKVXYNVEAGU-UHFFFAOYSA-N,-5.8,-6.5,-7.0
CXOXHMZGEKVPMT-UHFFFAOYSA-N,-7.7,-7.7,-6.9
RZWPJFMNFATBEG-UHFFFAOYSA-N,-7.9,-7.8,-8.0
IDPUKCWIGUEADI-UHFFFAOYSA-N,-5.5,-5.4,-5.6
MVFGUOIZUNYYSO-LLVKDONJSA-N,-6.7,-6.1,-6.4
PTGXAUBQBSGPKF-ZRGWGRIASA-N,-7.0,-7.2,-8.3
JZUFKLXOESDKRF-UHFFFAOYSA-N,-6.8,-6.8,-6.8
KYCBWEZLKCTALM-UHFFFAOYSA-N,-6.6,-6.7,-7.1
FRIZVHMAECRUBR-KIWWSDKQSA-N,-6.6,-7.0,-7.0
MEZLKOACVSPNER-GFCCVEGCSA-N,-5.4,-5.9,-6.3
ZDXPYRJPNDTMRX-VKHMYHEASA-N,-4.9,-5.0,-4.8
JRWZLRBJNMZMFE-ZDUSSCGKSA-N,-7.3,-7.8,-8.1
IZYQCDNLUPLXOO-UHFFFAOYSA-N,-6.8,-6.9,-7.7
JRWZLRBJNMZMFE-CYBMUJFWSA-N,-6.8,-7.7,-8.1
VSQQQLOSPVPRAZ-RRKCRQDMSA-N,-8.0,-7.6,-7.6
FUBVWMNBEHXPSU-UHFFFAOYSA-N,-7.6,-8.0,-8.4
XNMYNYSCEJBRPZ-UHFFFAOYSA-N,-6.2,-6.1,-7.0
XSCGXQMFQXDFCW-UHFFFAOYSA-N,-6.9,-6.5,-7.9
ZFMITUMMTDLWHR-UHFFFAOYSA-N,-6.1,-6.7,-6.7
MMNICIJVQJJHHF-LJQANCHMSA-N,-7.2,-7.5,-7.6
