ligand,E1,E2,E3
POULHZVOKOAJMA-UHFFFAOYSA-N,-3.6,-4.9,-4.0
YZZCJYJBCUJISI-UHFFFAOYSA-N,-4.4,-6.7,-4.2
QRZAKQDHEVVFRX-UHFFFAOYSA-N,-5.1,-6.5,-5.1
NIQCNGHVCWTJSM-UHFFFAOYSA-N,-4.2,-5.4,-5.0
ORUJFMPWKPVXLZ-UHFFFAOYSA-N,-4.9,-6.1,-5.1
VQKLRVZQQYVIJW-UHFFFAOYSA-N,-4.7,-5.8,-5.6
HODRFAVLXIFVTR-RKDXNWHRSA-N,-5.1,-6.6,-4.9
XJGFWWJLMVZSIG-UHFFFAOYSA-N,-5.1,-5.7,-5.0
QIQXTHQIDYTFRH-UHFFFAOYSA-N,-4.2,-3.8,-3.9
UUVWYPNAQBNQJQ-UHFFFAOYSA-N,-3.9,-4.5,-4.6
SPDZFJLQFWSJGA-UHFFFAOYSA-N,-3.8,-5.6,-4.2
RDFJFVXMRYVOAC-UHFFFAOYSA-N,-3.3,-4.3,-4.1
SBUQZKJEOOQSBV-QMMMGPOBSA-N,-4.3,-4.7,-4.1
LXNHXLLTXMVWPM-UHFFFAOYSA-N,-5.1,-5.3,-4.5
OXAUOBQMCDIVPQ-IOXNKQMXSA-N,-6.1,-7.3,-6.1
NUVBSKCKDOMJSU-UHFFFAOYSA-N,-4.6,-5.4,-4.6
RPTUSVTUFVMDQK-UHFFFAOYSA-N,-4.8,-5.9,-5.3
KGPPDNUWZNWPSI-UHFFFAOYSA-N,-4.3,-5.1,-4.5
XXRVYAFBUDSLJX-UHFFFAOYSA-N,-5.8,-5.7,-5.6
WEUCDJCFJHYFRL-IBGZPJMESA-N,-5.3,-5.6,-4.5
KSMRODHGGIIXDV-YFKPBYRVSA-N,-4.7,-6.2,-5.1
BPKUDUSVDVLOPY-UHFFFAOYSA-N,-5.3,-6.8,-5.2
VILCJCGEZXAXTO-UHFFFAOYSA-N,-3.1,-4.7,-3.7
