ligand,E1,E2,E3
ORUJFMPWKPVXLZ-UHFFFAOYSA-N,-7.7,-6.0,-5.4
VILCJCGEZXAXTO-UHFFFAOYSA-N,-4.0,-3.9,-3.6
YZZCJYJBCUJISI-UHFFFAOYSA-N,-5.8,-5.0,-4.8
RPTUSVTUFVMDQK-UHFFFAOYSA-N,-7.1,-6.2,-6.1
QIQXTHQIDYTFRH-UHFFFAOYSA-N,-5.9,-4.9,-4.0
WEUCDJCFJHYFRL-IBGZPJMESA-N,-7.4,-6.0,-5.5
POULHZVOKOAJMA-UHFFFAOYSA-N,-5.6,-4.6,-4.3
NIQCNGHVCWTJSM-UHFFFAOYSA-N,-6.0,-5.5,-5.0
BPKUDUSVDVLOPY-UHFFFAOYSA-N,-8.0,-6.9,-7.9
XXRVYAFBUDSLJX-UHFFFAOYSA-N,-7.9,-6.1,-5.3
KSMRODHGGIIXDV-YFKPBYRVSA-N,-5.8,-5.7,-5.1
UUVWYPNAQBNQJQ-UHFFFAOYSA-N,-5.1,-4.4,-4.4
QRZAKQDHEVVFRX-UHFFFAOYSA-N,-7.2,-6.7,-5.7
KGPPDNUWZNWPSI-UHFFFAOYSA-N,-5.1,-4.7,-4.4
SPDZFJLQFWSJGA-UHFFFAOYSA-N,-5.5,-4.2,-3.9
OXAUOBQMCDIVPQ-IOXNKQMXSA-N,-9.0,-7.3,-6.0
SBUQZKJEOOQSBV-QMMMGPOBSA-N,-6.1,-5.1,-5.4
RDFJFVXMRYVOAC-UHFFFAOYSA-N,-3.5,-3.7,-3.5
LXNHXLLTXMVWPM-UHFFFAOYSA-N,-6.0,-5.2,-5.0
NUVBSKCKDOMJSU-UHFFFAOYSA-N,-5.9,-5.5,-5.3
HODRFAVLXIFVTR-RKDXNWHRSA-N,-7.3,-6.6,-5.8
XJGFWWJLMVZSIG-UHFFFAOYSA-N,-7.7,-6.9,-5.4
VQKLRVZQQYVIJW-UHFFFAOYSA-N,-7.0,-5.9,-6.1
