ligand,E1,E2,E3
VILCJCGEZXAXTO-UHFFFAOYSA-N,-3.9,-4.0,-3.5
VQKLRVZQQYVIJW-UHFFFAOYSA-N,-6.2,-5.6,-5.0
UUVWYPNAQBNQJQ-UHFFFAOYSA-N,-5.1,-4.4,-3.8
ORUJFMPWKPVXLZ-UHFFFAOYSA-N,-6.5,-5.9,-6.0
SPDZFJLQFWSJGA-UHFFFAOYSA-N,-4.9,-4.8,-3.9
POULHZVOKOAJMA-UHFFFAOYSA-N,-4.7,-5.0,-5.0
XJGFWWJLMVZSIG-UHFFFAOYSA-N,-6.8,-5.7,-5.5
WEUCDJCFJHYFRL-IBGZPJMESA-N,-6.6,-6.2,-5.6
BPKUDUSVDVLOPY-UHFFFAOYSA-N,-7.8,-6.6,-5.6
NIQCNGHVCWTJSM-UHFFFAOYSA-N,-5.1,-5.1,-4.9
QIQXTHQIDYTFRH-UHFFFAOYSA-N,-4.5,-4.2,-4.4
OXAUOBQMCDIVPQ-IOXNKQMXSA-N,-7.4,-6.3,-6.0
SBUQZKJEOOQSBV-QMMMGPOBSA-N,-5.4,-5.4,-5.3
KGPPDNUWZNWPSI-UHFFFAOYSA-N,-4.7,-4.4,-4.5
HODRFAVLXIFVTR-RKDXNWHRSA-N,-6.3,-5.9,-5.7
KSMRODHGGIIXDV-YFKPBYRVSA-N,-5.0,-5.5,-4.7
RPTUSVTUFVMDQK-UHFFFAOYSA-N,-6.1,-5.4,-5.5
QRZAKQDHEVVFRX-UHFFFAOYSA-N,-6.8,-6.0,-6.3
YZZCJYJBCUJISI-UHFFFAOYSA-N,-5.5,-4.7,-3.7
XXRVYAFBUDSLJX-UHFFFAOYSA-N,-6.4,-6.3,-5.7
RDFJFVXMRYVOAC-UHFFFAOYSA-N,-3.5,-3.5,-3.2
LXNHXLLTXMVWPM-UHFFFAOYSA-N,-5.2,-4.6,-4.4
NUVBSKCKDOMJSU-UHFFFAOYSA-N,-5.6,-5.1,-5.1
