ligand,E1,E2,E3
LXNHXLLTXMVWPM-UHFFFAOYSA-N,-5.7,-4.9,-5.6
XXRVYAFBUDSLJX-UHFFFAOYSA-N,-7.5,-5.7,-7.0
VQKLRVZQQYVIJW-UHFFFAOYSA-N,-6.6,-5.4,-6.6
WEUCDJCFJHYFRL-IBGZPJMESA-N,-7.2,-5.9,-6.5
QRZAKQDHEVVFRX-UHFFFAOYSA-N,-7.4,-5.8,-7.2
RPTUSVTUFVMDQK-UHFFFAOYSA-N,-6.8,-5.0,-7.0
NUVBSKCKDOMJSU-UHFFFAOYSA-N,-6.1,-4.7,-5.5
NIQCNGHVCWTJSM-UHFFFAOYSA-N,-6.2,-4.7,-5.5
RDFJFVXMRYVOAC-UHFFFAOYSA-N,-3.9,-3.3,-3.7
KSMRODHGGIIXDV-YFKPBYRVSA-N,-6.0,-5.2,-5.5
XJGFWWJLMVZSIG-UHFFFAOYSA-N,-7.0,-5.7,-6.9
VILCJCGEZXAXTO-UHFFFAOYSA-N,-4.2,-3.5,-4.8
BPKUDUSVDVLOPY-UHFFFAOYSA-N,-9.3,-6.6,-8.4
QIQXTHQIDYTFRH-UHFFFAOYSA-N,-5.1,-4.1,-4.6
POULHZVOKOAJMA-UHFFFAOYSA-N,-5.2,-4.4,-4.8
UUVWYPNAQBNQJQ-UHFFFAOYSA-N,-5.5,-4.8,-5.1
YZZCJYJBCUJISI-UHFFFAOYSA-N,-6.3,-4.9,-5.5
KGPPDNUWZNWPSI-UHFFFAOYSA-N,-5.3,-4.3,-4.4
SPDZFJLQFWSJGA-UHFFFAOYSA-N,-5.6,-4.1,-4.9
OXAUOBQMCDIVPQ-IOXNKQMXSA-N,-8.2,-6.6,-8.1
HODRFAVLXIFVTR-RKDXNWHRSA-N,-7.0,-5.9,-7.1
ORUJFMPWKPVXLZ-UHFFFAOYSA-N,-7.5,-5.2,-6.8
SBUQZKJEOOQSBV-QMMMGPOBSA-N,-5.8,-4.3,-5.7
